Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount,Channel,Transaction_Status
TXN0093895,ACC004561,2022-05-08,Deposit,13349.56,POS / Debit Card,Failed
TXN0096485,ACC002732,2022-05-08,Withdrawal,10135.85,Net Banking,Success
TXN0099341,ACC000358,2022-05-08,Withdrawal,4500.00,ATM,Success
TXN0101704,ACC003266,2022-05-08,Deposit,368495.76,Branch,Success
TXN0102440,ACC001209,2022-05-08,Withdrawal,431.30,UPI,Success
TXN0103520,ACC004712,2022-05-08,Withdrawal,1000.00,ATM,Success
TXN0002338,ACC000252,2022-05-09,Withdrawal,7315.51,Mobile Banking,Success
TXN0006220,ACC005534,2022-05-09,Withdrawal,627.56,UPI,Success
TXN0007118,ACC005616,2022-05-09,Withdrawal,634.57,UPI,Success
TXN0008355,ACC004157,2022-05-09,Deposit,236498.30,IMPS,Success
TXN0009778,ACC004800,2022-05-09,Withdrawal,431.81,UPI,Failed
TXN0012267,ACC000551,2022-05-09,Withdrawal,6864.42,Mobile Banking,Success
TXN0017073,ACC002098,2022-05-09,Withdrawal,917.98,UPI,Success
TXN0030728,ACC005530,2022-05-09,Withdrawal,44077.36,UPI,Success
TXN0031036,ACC002540,2022-05-09,Withdrawal,5718.95,UPI,Success
TXN0032411,ACC001949,2022-05-09,Withdrawal,10569.13,NEFT,Success
TXN0035426,ACC005526,2022-05-09,Deposit,366456.50,Branch,Success
TXN0035688,ACC004337,2022-05-09,Withdrawal,17205.34,Net Banking,Success
TXN0041558,ACC005995,2022-05-09,Deposit,2237.12,UPI,Success
TXN0042622,ACC001083,2022-05-09,Deposit,3992.81,UPI,Success
TXN0043292,ACC002240,2022-05-09,Deposit,4954.37,UPI,Success
TXN0043671,ACC006546,2022-05-09,Withdrawal,10000.00,ATM,Success
TXN0045232,ACC000274,2022-05-09,Deposit,28117.43,Net Banking,Failed
TXN0046032,ACC000804,2022-05-09,Withdrawal,10000.00,ATM,Success
TXN0048685,ACC003586,2022-05-09,Deposit,32947.91,Net Banking,Success
TXN0050339,ACC004009,2022-05-09,Withdrawal,5000.00,ATM,Success
TXN0053685,ACC000086,2022-05-09,Withdrawal,24456.39,NEFT,Success
TXN0056025,ACC005226,2022-05-09,Withdrawal,31776.54,Mobile Banking,Success
TXN0056250,ACC003701,2022-05-09,Withdrawal,7707.17,Mobile Banking,Success
TXN0056903,ACC002580,2022-05-09,Withdrawal,31752.08,POS / Debit Card,Success
TXN0057495,ACC001680,2022-05-09,Withdrawal,8665.12,POS / Debit Card,Success
TXN0058298,ACC001067,2022-05-09,Withdrawal,625.40,UPI,Success
TXN0062990,ACC001719,2022-05-09,Withdrawal,7417.87,UPI,Success
TXN0064829,ACC001657,2022-05-09,Deposit,33066.59,POS / Debit Card,Success
TXN0068267,ACC005950,2022-05-09,Withdrawal,2507.99,UPI,Success
TXN0071336,ACC000427,2022-05-09,Withdrawal,3000.00,ATM,Success
TXN0073444,ACC001731,2022-05-09,Deposit,20728.90,Net Banking,Success
TXN0073487,ACC004383,2022-05-09,Withdrawal,236546.75,NEFT,Success
TXN0089232,ACC000734,2022-05-09,Transfer,6312.55,UPI,Success
TXN0093138,ACC003949,2022-05-09,Deposit,718.20,UPI,Success
TXN0093897,ACC004637,2022-05-09,Deposit,3742.68,UPI,Success
TXN0098451,ACC000596,2022-05-09,Transfer,273341.56,Branch,Success
TXN0008717,ACC001917,2022-05-10,Withdrawal,196604.31,NEFT,Success
TXN0008886,ACC004622,2022-05-10,Withdrawal,204650.67,Branch,Success
TXN0010906,ACC000265,2022-05-10,Withdrawal,6898.78,Net Banking,Success
TXN0012143,ACC002781,2022-05-10,Withdrawal,762.66,UPI,Success
TXN0020577,ACC002593,2022-05-10,Deposit,237297.15,IMPS,Success
TXN0022582,ACC000705,2022-05-10,Withdrawal,56893.98,NEFT,Success
TXN0023634,ACC005862,2022-05-10,Withdrawal,157261.49,NEFT,Success
TXN0025933,ACC004909,2022-05-10,Withdrawal,1000.00,ATM,Success
TXN0026702,ACC004379,2022-05-10,Withdrawal,32599.64,Net Banking,Success
TXN0032206,ACC001003,2022-05-10,Withdrawal,117133.46,NEFT,Success
TXN0035815,ACC001486,2022-05-10,Withdrawal,17795.83,Mobile Banking,Success
TXN0037949,ACC005597,2022-05-10,Transfer,30592.30,Mobile Banking,Success
TXN0042475,ACC006693,2022-05-10,Withdrawal,1310.29,UPI,Success
TXN0049334,ACC004104,2022-05-10,Deposit,507.31,UPI,Success
TXN0050097,ACC002664,2022-05-10,Withdrawal,264196.97,Branch,Success
TXN0050752,ACC006271,2022-05-10,Withdrawal,32871.14,Net Banking,Success
TXN0052524,ACC001808,2022-05-10,Withdrawal,664.36,UPI,Success
TXN0052987,ACC002778,2022-05-10,Withdrawal,12786.78,Net Banking,Success
TXN0053114,ACC003824,2022-05-10,Withdrawal,160.94,UPI,Success
TXN0054647,ACC006945,2022-05-10,Deposit,795.88,UPI,Success
TXN0056083,ACC004775,2022-05-10,Deposit,323.57,UPI,Success
TXN0058060,ACC004148,2022-05-10,Deposit,26347.59,IMPS,Success
TXN0058763,ACC000252,2022-05-10,Deposit,15845.97,UPI,Success
TXN0060390,ACC005374,2022-05-10,Deposit,26479.33,Net Banking,Failed
TXN0062011,ACC005857,2022-05-10,Withdrawal,4500.00,ATM,Success
TXN0063501,ACC000896,2022-05-10,Withdrawal,4463.19,UPI,Success
TXN0065029,ACC003795,2022-05-10,Withdrawal,40670.80,UPI,Success
TXN0072240,ACC000118,2022-05-10,Deposit,19373.69,Mobile Banking,Success
TXN0077020,ACC004775,2022-05-10,Withdrawal,7483.39,Mobile Banking,Success
TXN0085908,ACC004834,2022-05-10,Withdrawal,9310.30,Mobile Banking,Success
TXN0089525,ACC001769,2022-05-10,Withdrawal,10000.00,ATM,Success
TXN0091126,ACC002722,2022-05-10,Withdrawal,451.38,UPI,Success
TXN0094450,ACC004721,2022-05-10,Withdrawal,4500.00,ATM,Success
TXN0094662,ACC004544,2022-05-10,Withdrawal,10000.00,ATM,Success
TXN0094739,ACC003143,2022-05-10,Withdrawal,9910.67,UPI,Success
TXN0100190,ACC000120,2022-05-10,Deposit,2907.76,UPI,Success
TXN0000135,ACC003289,2022-05-11,Withdrawal,148270.01,IMPS,Success
TXN0000404,ACC000375,2022-05-11,Withdrawal,153159.15,Branch,Success
TXN0003872,ACC000847,2022-05-11,Withdrawal,12514.98,IMPS,Success
TXN0008865,ACC005111,2022-05-11,Deposit,511.41,UPI,Success
TXN0008956,ACC004469,2022-05-11,Deposit,7936.67,UPI,Success
TXN0021220,ACC006012,2022-05-11,Withdrawal,240922.13,NEFT,Success
TXN0026139,ACC000249,2022-05-11,Withdrawal,28176.31,Net Banking,Success
TXN0027610,ACC001150,2022-05-11,Deposit,23446.55,Net Banking,Success
TXN0028014,ACC006614,2022-05-11,Withdrawal,513.61,UPI,Success
TXN0030125,ACC000412,2022-05-11,Withdrawal,96.15,UPI,Success
TXN0031905,ACC003959,2022-05-11,Withdrawal,8000.00,ATM,Success
TXN0032927,ACC006326,2022-05-11,Deposit,2119.29,POS / Debit Card,Success
TXN0034157,ACC001278,2022-05-11,Withdrawal,4500.00,ATM,Success
TXN0036799,ACC006481,2022-05-11,Withdrawal,2851.61,UPI,Failed
TXN0041100,ACC002881,2022-05-11,Withdrawal,164712.97,NEFT,Success
TXN0043098,ACC001509,2022-05-11,Withdrawal,34459.82,Mobile Banking,Failed
TXN0043899,ACC001142,2022-05-11,Withdrawal,7447.65,UPI,Success
TXN0050857,ACC001481,2022-05-11,Withdrawal,5913.87,UPI,Success
TXN0055491,ACC001541,2022-05-11,Deposit,29097.69,IMPS,Success
TXN0056049,ACC000167,2022-05-11,Withdrawal,48683.52,UPI,Success
TXN0058923,ACC001800,2022-05-11,Withdrawal,34121.26,Net Banking,Success
TXN0060981,ACC006530,2022-05-11,Withdrawal,10000.00,ATM,Success
TXN0061789,ACC006392,2022-05-11,Transfer,49651.12,UPI,Success
TXN0065395,ACC005543,2022-05-11,Withdrawal,2000.00,ATM,Success
TXN0070776,ACC006442,2022-05-11,Deposit,889.49,UPI,Success
TXN0071989,ACC006013,2022-05-11,Deposit,10476.30,Mobile Banking,Success
TXN0072895,ACC006611,2022-05-11,Withdrawal,87921.76,IMPS,Success
TXN0073931,ACC003076,2022-05-11,Deposit,1238.93,Net Banking,Success
TXN0076117,ACC006963,2022-05-11,Withdrawal,30837.09,Mobile Banking,Success
TXN0078401,ACC000580,2022-05-11,Withdrawal,2000.00,ATM,Success
TXN0079341,ACC003676,2022-05-11,Withdrawal,219382.08,NEFT,Success
TXN0081014,ACC005194,2022-05-11,Deposit,493.99,UPI,Success
TXN0084667,ACC001156,2022-05-11,Deposit,1677.93,UPI,Success
TXN0086129,ACC001877,2022-05-11,Deposit,5932.64,UPI,Success
TXN0086315,ACC002023,2022-05-11,Withdrawal,6530.90,UPI,Success
TXN0089015,ACC003671,2022-05-11,Withdrawal,8000.00,ATM,Success
TXN0090788,ACC005001,2022-05-11,Withdrawal,311.47,UPI,Failed
TXN0092871,ACC001885,2022-05-11,Withdrawal,8000.00,ATM,Success
TXN0093185,ACC006693,2022-05-11,Withdrawal,8000.00,ATM,Success
TXN0098780,ACC002499,2022-05-11,Withdrawal,500.00,ATM,Success
TXN0099062,ACC004578,2022-05-11,Withdrawal,166152.17,IMPS,Failed
TXN0104327,ACC003203,2022-05-11,Withdrawal,1759.36,UPI,Failed
TXN0000867,ACC004448,2022-05-12,Withdrawal,317.37,UPI,Success
TXN0005534,ACC000118,2022-05-12,Withdrawal,10000.00,ATM,Success
TXN0006112,ACC001459,2022-05-12,Withdrawal,625.56,UPI,Success
TXN0011663,ACC003868,2022-05-12,Withdrawal,10262.04,UPI,Success
TXN0012124,ACC005050,2022-05-12,Withdrawal,521.79,UPI,Success
TXN0013623,ACC006277,2022-05-12,Withdrawal,79882.55,NEFT,Success
TXN0013772,ACC001624,2022-05-12,Withdrawal,1000.00,ATM,Success
TXN0018898,ACC004829,2022-05-12,Withdrawal,91504.37,IMPS,Success
TXN0020406,ACC002016,2022-05-12,Withdrawal,4500.00,ATM,Success
TXN0020699,ACC003695,2022-05-12,Withdrawal,48862.79,NEFT,Success
TXN0020753,ACC001815,2022-05-12,Deposit,13263.31,Mobile Banking,Success
TXN0020841,ACC005993,2022-05-12,Transfer,21812.70,Net Banking,Success
TXN0023420,ACC001821,2022-05-12,Deposit,32760.51,Mobile Banking,Success
TXN0024220,ACC001560,2022-05-12,Withdrawal,17662.59,Mobile Banking,Success
TXN0025318,ACC004365,2022-05-12,Withdrawal,28422.06,Net Banking,Success
TXN0025988,ACC005549,2022-05-12,Withdrawal,2000.00,ATM,Success
TXN0031420,ACC003079,2022-05-12,Withdrawal,2000.00,ATM,Success
TXN0032545,ACC004520,2022-05-12,Withdrawal,214.11,Mobile Banking,Pending
TXN0032755,ACC002703,2022-05-12,Withdrawal,3980.18,Mobile Banking,Success
TXN0032792,ACC006382,2022-05-12,Deposit,632.45,UPI,Success
TXN0039301,ACC004565,2022-05-12,Transfer,824.62,UPI,Success
TXN0043106,ACC001043,2022-05-12,Withdrawal,4500.00,ATM,Success
TXN0045342,ACC002771,2022-05-12,Withdrawal,7144.45,NEFT,Success
TXN0047336,ACC001481,2022-05-12,Deposit,84696.48,NEFT,Failed
TXN0047607,ACC004464,2022-05-12,Withdrawal,355.12,UPI,Success
TXN0048496,ACC002574,2022-05-12,Withdrawal,68519.19,IMPS,Success
TXN0057816,ACC001522,2022-05-12,Withdrawal,28286.01,NEFT,Success
TXN0059489,ACC002013,2022-05-12,Deposit,476.18,UPI,Success
TXN0061039,ACC004516,2022-05-12,Withdrawal,69441.39,IMPS,Success
TXN0063064,ACC006584,2022-05-12,Withdrawal,80197.53,NEFT,Success
TXN0068182,ACC003868,2022-05-12,Withdrawal,3000.00,ATM,Success
TXN0070438,ACC001698,2022-05-12,Deposit,12055.41,Mobile Banking,Success
TXN0070835,ACC004448,2022-05-12,Withdrawal,94198.91,NEFT,Success
TXN0074343,ACC001361,2022-05-12,Withdrawal,500.00,ATM,Success
TXN0081343,ACC005390,2022-05-12,Withdrawal,4500.00,ATM,Success
TXN0086152,ACC002780,2022-05-12,Withdrawal,97.97,UPI,Success
TXN0090641,ACC005764,2022-05-12,Deposit,8058.00,UPI,Success
TXN0093373,ACC002092,2022-05-12,Withdrawal,500.00,ATM,Success
TXN0096998,ACC005967,2022-05-12,Deposit,78.15,UPI,Success
TXN0101196,ACC003298,2022-05-12,Withdrawal,152628.27,NEFT,Success
TXN0000494,ACC004157,2022-05-13,Withdrawal,2358.02,Mobile Banking,Success
TXN0003743,ACC000934,2022-05-13,Deposit,228188.22,NEFT,Success
TXN0014617,ACC004276,2022-05-13,Deposit,65812.39,NEFT,Success
TXN0018960,ACC001355,2022-05-13,Deposit,5713.23,UPI,Success
TXN0019680,ACC006937,2022-05-13,Withdrawal,6092.48,UPI,Success
TXN0023389,ACC001268,2022-05-13,Deposit,179620.95,Branch,Success
TXN0028625,ACC000317,2022-05-13,Withdrawal,8611.62,Mobile Banking,Success
TXN0033088,ACC005949,2022-05-13,Withdrawal,500.00,ATM,Success
TXN0033154,ACC002267,2022-05-13,Deposit,639.35,UPI,Success
TXN0035057,ACC002665,2022-05-13,Withdrawal,28127.93,Mobile Banking,Success
TXN0035160,ACC000902,2022-05-13,Deposit,3792.15,Mobile Banking,Success
TXN0038418,ACC005616,2022-05-13,Withdrawal,10661.31,Net Banking,Success
TXN0039340,ACC002949,2022-05-13,Deposit,412.77,UPI,Success
TXN0041556,ACC001466,2022-05-13,Withdrawal,4277.70,UPI,Success
TXN0041978,ACC000284,2022-05-13,Deposit,18571.31,Mobile Banking,Success
TXN0043832,ACC006596,2022-05-13,Deposit,9218.46,Mobile Banking,Success
TXN0046444,ACC001114,2022-05-13,Withdrawal,142785.84,IMPS,Success
TXN0057675,ACC001553,2022-05-13,Withdrawal,5000.00,ATM,Success
TXN0065005,ACC005892,2022-05-13,Withdrawal,10000.00,ATM,Success
TXN0065140,ACC000713,2022-05-13,Withdrawal,32703.88,Mobile Banking,Success
TXN0065247,ACC004160,2022-05-13,Deposit,503.41,UPI,Success
TXN0072514,ACC005799,2022-05-13,Withdrawal,10000.00,ATM,Success
TXN0072750,ACC002639,2022-05-13,Withdrawal,274.58,Net Banking,Success
TXN0072963,ACC001910,2022-05-13,Withdrawal,3003.30,UPI,Success
TXN0074797,ACC001599,2022-05-13,Deposit,772.43,UPI,Success
TXN0085985,ACC003598,2022-05-13,Deposit,460.67,UPI,Success
TXN0090026,ACC005857,2022-05-13,Deposit,304.67,UPI,Success
TXN0090366,ACC003420,2022-05-13,Withdrawal,17153.53,Mobile Banking,Success
TXN0093146,ACC003041,2022-05-13,Deposit,349.04,UPI,Success
TXN0093926,ACC001076,2022-05-13,Withdrawal,12529.67,Mobile Banking,Success
TXN0103436,ACC000222,2022-05-13,Withdrawal,1738.12,Mobile Banking,Success
TXN0003496,ACC002812,2022-05-14,Withdrawal,9945.89,Net Banking,Failed
TXN0004358,ACC003483,2022-05-14,Withdrawal,5000.00,ATM,Success
TXN0004441,ACC002954,2022-05-14,Deposit,811.23,UPI,Success
TXN0010747,ACC001262,2022-05-14,Withdrawal,28928.71,Net Banking,Success
TXN0011030,ACC002187,2022-05-14,Deposit,8457.02,UPI,Failed
TXN0011411,ACC001978,2022-05-14,Withdrawal,554.06,UPI,Success
TXN0012405,ACC000224,2022-05-14,Withdrawal,33423.69,Mobile Banking,Success
TXN0012842,ACC002526,2022-05-14,Withdrawal,223451.06,IMPS,Success
TXN0027155,ACC002225,2022-05-14,Deposit,1148.38,UPI,Success
TXN0027475,ACC003544,2022-05-14,Withdrawal,233693.50,NEFT,Success
TXN0029239,ACC005795,2022-05-14,Deposit,7803.53,Net Banking,Success
TXN0033700,ACC000653,2022-05-14,Transfer,3344.67,Mobile Banking,Success
TXN0033948,ACC004153,2022-05-14,Withdrawal,33514.20,UPI,Success
TXN0034422,ACC006376,2022-05-14,Withdrawal,5000.00,ATM,Success
TXN0035139,ACC001985,2022-05-14,Withdrawal,8862.06,UPI,Success
TXN0037197,ACC004856,2022-05-14,Transfer,26569.22,Mobile Banking,Success
TXN0040760,ACC003581,2022-05-14,Withdrawal,599.23,UPI,Success
TXN0045737,ACC000547,2022-05-14,Withdrawal,2000.00,ATM,Success
TXN0048517,ACC003865,2022-05-14,Withdrawal,3000.00,ATM,Success
TXN0054446,ACC005812,2022-05-14,Deposit,6348.92,Net Banking,Success
TXN0060149,ACC000528,2022-05-14,Withdrawal,1000.00,ATM,Success
TXN0060615,ACC003410,2022-05-14,Withdrawal,170.16,UPI,Success
TXN0061242,ACC003069,2022-05-14,Deposit,939.73,UPI,Success
TXN0062596,ACC004694,2022-05-14,Deposit,685.79,UPI,Success
TXN0063858,ACC003964,2022-05-14,Transfer,8424.94,Net Banking,Success
TXN0064644,ACC000284,2022-05-14,Withdrawal,500.00,ATM,Success
TXN0067621,ACC001788,2022-05-14,Deposit,14087.82,UPI,Success
TXN0069390,ACC005293,2022-05-14,Withdrawal,85342.14,NEFT,Failed
TXN0071468,ACC003237,2022-05-14,Deposit,440.33,UPI,Success
TXN0071533,ACC000180,2022-05-14,Withdrawal,3000.00,ATM,Success
TXN0071657,ACC001165,2022-05-14,Withdrawal,5000.00,ATM,Success
TXN0073953,ACC003332,2022-05-14,Withdrawal,8555.76,UPI,Success
TXN0074461,ACC004245,2022-05-14,Withdrawal,29611.36,NEFT,Success
TXN0075542,ACC000953,2022-05-14,Transfer,6003.87,Mobile Banking,Success
TXN0077079,ACC003798,2022-05-14,Deposit,13105.21,Net Banking,Success
TXN0077788,ACC006738,2022-05-14,Deposit,11406.38,Mobile Banking,Success
TXN0083030,ACC003374,2022-05-14,Withdrawal,9837.88,UPI,Success
TXN0088471,ACC004864,2022-05-14,Withdrawal,12800.24,UPI,Success
TXN0089442,ACC005965,2022-05-14,Withdrawal,5000.00,ATM,Success
TXN0095032,ACC000584,2022-05-14,Withdrawal,125862.62,NEFT,Success
TXN0096773,ACC003232,2022-05-14,Withdrawal,2000.00,ATM,Failed
TXN0098275,ACC003969,2022-05-14,Deposit,9589.84,UPI,Success
TXN0099855,ACC001563,2022-05-14,Withdrawal,2000.00,ATM,Success
TXN0102578,ACC001994,2022-05-14,Deposit,21764.87,Net Banking,Failed
TXN0103148,ACC001513,2022-05-14,Deposit,551.62,UPI,Success
TXN0002086,ACC004873,2022-05-15,Withdrawal,26303.59,IMPS,Success
TXN0007318,ACC002485,2022-05-15,Withdrawal,4838.70,UPI,Success
TXN0007811,ACC005183,2022-05-15,Withdrawal,14539.42,Net Banking,Failed
TXN0010012,ACC004048,2022-05-15,Withdrawal,160.23,UPI,Success
TXN0010141,ACC004903,2022-05-15,Withdrawal,154.10,UPI,Success
TXN0010341,ACC005391,2022-05-15,Withdrawal,10000.00,ATM,Success
TXN0016146,ACC006409,2022-05-15,Deposit,25651.23,POS / Debit Card,Success
TXN0016304,ACC003953,2022-05-15,Deposit,792.12,Mobile Banking,Success
TXN0016629,ACC006064,2022-05-15,Withdrawal,301.18,UPI,Success
TXN0018314,ACC003905,2022-05-15,Withdrawal,2000.00,ATM,Success
TXN0024933,ACC001481,2022-05-15,Withdrawal,16978.15,Mobile Banking,Success
TXN0025446,ACC006084,2022-05-15,Deposit,107.11,UPI,Success
TXN0025768,ACC002696,2022-05-15,Withdrawal,9540.52,Mobile Banking,Success
TXN0028382,ACC003955,2022-05-15,Withdrawal,291.05,UPI,Success
TXN0028919,ACC005824,2022-05-15,Withdrawal,193117.88,NEFT,Success
TXN0031202,ACC006976,2022-05-15,Withdrawal,157760.49,IMPS,Success
TXN0031795,ACC006489,2022-05-15,Deposit,181826.17,IMPS,Success
TXN0047447,ACC002055,2022-05-15,Withdrawal,8000.00,ATM,Success
TXN0047830,ACC004466,2022-05-15,Withdrawal,57070.85,IMPS,Success
TXN0048876,ACC003679,2022-05-15,Withdrawal,60853.68,IMPS,Success
TXN0057188,ACC005215,2022-05-15,Withdrawal,683.26,UPI,Success
TXN0059307,ACC006096,2022-05-15,Withdrawal,173007.90,IMPS,Success
TXN0063336,ACC003546,2022-05-15,Transfer,739.13,UPI,Success
TXN0065813,ACC000744,2022-05-15,Withdrawal,12707.46,Branch,Success
TXN0068369,ACC000797,2022-05-15,Transfer,218.68,UPI,Success
TXN0069605,ACC003917,2022-05-15,Withdrawal,5000.00,ATM,Success
TXN0070938,ACC002716,2022-05-15,Deposit,201.28,UPI,Success
TXN0079090,ACC001027,2022-05-15,Withdrawal,549.07,UPI,Success
TXN0084954,ACC001525,2022-05-15,Withdrawal,3988.15,IMPS,Success
TXN0086061,ACC001232,2022-05-15,Withdrawal,32909.96,Mobile Banking,Success
TXN0086496,ACC003298,2022-05-15,Withdrawal,11666.63,POS / Debit Card,Success
TXN0088128,ACC002742,2022-05-15,Withdrawal,122.03,UPI,Success
TXN0089404,ACC003455,2022-05-15,Deposit,152372.97,NEFT,Success
TXN0089850,ACC001388,2022-05-15,Deposit,425.14,UPI,Failed
TXN0091431,ACC003730,2022-05-15,Withdrawal,852.12,UPI,Success
TXN0095153,ACC006545,2022-05-15,Withdrawal,536.57,UPI,Success
TXN0096719,ACC003145,2022-05-15,Withdrawal,6475.59,UPI,Failed
TXN0098827,ACC004706,2022-05-15,Deposit,746.24,UPI,Success
TXN0000568,ACC000953,2022-05-16,Deposit,162540.31,Branch,Success
TXN0004848,ACC003668,2022-05-16,Transfer,612.90,UPI,Success
TXN0005136,ACC006515,2022-05-16,Withdrawal,213837.75,NEFT,Success
TXN0007833,ACC005765,2022-05-16,Withdrawal,7447.53,UPI,Success
TXN0010661,ACC005923,2022-05-16,Withdrawal,5000.00,ATM,Success
TXN0014477,ACC002665,2022-05-16,Withdrawal,21390.08,Net Banking,Success
TXN0014776,ACC004821,2022-05-16,Withdrawal,967.35,UPI,Success
TXN0023441,ACC006123,2022-05-16,Transfer,173357.28,NEFT,Success
TXN0029499,ACC003777,2022-05-16,Withdrawal,8000.00,ATM,Success
TXN0029790,ACC003498,2022-05-16,Withdrawal,29176.29,Net Banking,Success
TXN0030149,ACC003767,2022-05-16,Transfer,251.08,UPI,Success
TXN0033569,ACC002732,2022-05-16,Withdrawal,4500.00,ATM,Success
TXN0039583,ACC002881,2022-05-16,Withdrawal,500.00,ATM,Success
TXN0039840,ACC000463,2022-05-16,Deposit,11437.41,Mobile Banking,Failed
TXN0041246,ACC002145,2022-05-16,Withdrawal,88.91,UPI,Success
TXN0043186,ACC004652,2022-05-16,Deposit,2848.16,Mobile Banking,Success
TXN0046526,ACC000439,2022-05-16,Withdrawal,4360.88,UPI,Success
TXN0053567,ACC002015,2022-05-16,Withdrawal,8000.00,ATM,Success
TXN0055896,ACC004516,2022-05-16,Withdrawal,980.84,UPI,Success
TXN0064227,ACC004677,2022-05-16,Withdrawal,6190.79,UPI,Success
TXN0068704,ACC004288,2022-05-16,Withdrawal,28879.51,Net Banking,Success
TXN0069613,ACC003245,2022-05-16,Deposit,18765.00,Net Banking,Success
TXN0071202,ACC006954,2022-05-16,Deposit,7404.90,UPI,Success
TXN0074870,ACC000172,2022-05-16,Deposit,4035.52,UPI,Success
TXN0077110,ACC002154,2022-05-16,Withdrawal,118014.13,NEFT,Success
TXN0078164,ACC003022,2022-05-16,Deposit,16495.06,Net Banking,Success
TXN0078416,ACC006710,2022-05-16,Transfer,32938.07,Net Banking,Success
TXN0089501,ACC006762,2022-05-16,Withdrawal,244351.22,IMPS,Success
TXN0089613,ACC001521,2022-05-16,Withdrawal,4500.00,ATM,Success
TXN0092404,ACC004989,2022-05-16,Withdrawal,226459.64,NEFT,Success
TXN0094102,ACC002004,2022-05-16,Deposit,521.76,UPI,Success
TXN0098431,ACC002732,2022-05-16,Deposit,6114.44,UPI,Success
TXN0099986,ACC005319,2022-05-16,Withdrawal,8323.07,UPI,Failed
TXN0103825,ACC005585,2022-05-16,Withdrawal,32728.29,Net Banking,Success
TXN0004999,ACC001734,2022-05-17,Withdrawal,500.00,ATM,Success
TXN0005239,ACC006666,2022-05-17,Withdrawal,2000.00,ATM,Success
TXN0006168,ACC002562,2022-05-17,Deposit,25380.03,NEFT,Success
TXN0012101,ACC000358,2022-05-17,Withdrawal,33177.79,UPI,Success
TXN0012538,ACC002294,2022-05-17,Withdrawal,5145.93,Mobile Banking,Success
TXN0019541,ACC002585,2022-05-17,Withdrawal,5000.00,ATM,Success
TXN0020797,ACC006671,2022-05-17,Withdrawal,20746.69,Mobile Banking,Success
TXN0023040,ACC004458,2022-05-17,Withdrawal,14957.79,Net Banking,Success
TXN0027202,ACC005778,2022-05-17,Withdrawal,5299.82,Net Banking,Success
TXN0040889,ACC003574,2022-05-17,Deposit,8673.02,POS / Debit Card,Success
TXN0041032,ACC003821,2022-05-17,Withdrawal,9542.32,UPI,Success
TXN0044112,ACC003374,2022-05-17,Deposit,233139.89,NEFT,Success
TXN0044228,ACC001415,2022-05-17,Withdrawal,2000.00,ATM,Success
TXN0049040,ACC003880,2022-05-17,Withdrawal,3471.68,UPI,Success
TXN0049936,ACC001577,2022-05-17,Withdrawal,10712.43,Net Banking,Success
TXN0053659,ACC005202,2022-05-17,Withdrawal,5000.00,ATM,Success
TXN0055736,ACC002141,2022-05-17,Deposit,31860.60,Branch,Failed
TXN0056174,ACC003679,2022-05-17,Withdrawal,1000.00,ATM,Success
TXN0062950,ACC002430,2022-05-17,Withdrawal,23515.63,Net Banking,Success
TXN0067914,ACC002958,2022-05-17,Withdrawal,2000.00,ATM,Success
TXN0069863,ACC002386,2022-05-17,Withdrawal,147467.88,IMPS,Success
TXN0083641,ACC005956,2022-05-17,Withdrawal,8000.00,ATM,Success
TXN0088563,ACC005524,2022-05-17,Deposit,415.53,UPI,Success
TXN0089178,ACC002516,2022-05-17,Withdrawal,500.00,ATM,Success
TXN0096256,ACC006898,2022-05-17,Withdrawal,154.41,UPI,Success
TXN0096488,ACC006619,2022-05-17,Transfer,1952.77,UPI,Success
TXN0097142,ACC000739,2022-05-17,Withdrawal,21477.60,Net Banking,Success
