Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
PAY0024386,LOAN00910,2019-10-20,26424.94,Paid
PAY0039417,LOAN01495,2019-10-20,74410.69,Paid
PAY0040677,LOAN01534,2019-10-20,57699.13,Paid
PAY0043824,LOAN01654,2019-10-20,13345.66,Paid
PAY0044136,LOAN01664,2019-10-20,15286.97,Paid
PAY0047388,LOAN01784,2019-10-20,14575.05,Paid
PAY0052430,LOAN01994,2019-10-20,69522.34,Paid
PAY0055693,LOAN02121,2019-10-20,74862.84,Paid
PAY0060110,LOAN02292,2019-10-20,49596.12,Paid
PAY0074432,LOAN02829,2019-10-20,98979.15,Paid
PAY0076929,LOAN02916,2019-10-20,44747.82,Paid
PAY0002400,LOAN00098,2019-10-21,75363.02,Paid
PAY0015538,LOAN00583,2019-10-21,10881.45,Paid
PAY0022736,LOAN00852,2019-10-21,16511.01,Paid
PAY0031283,LOAN01179,2019-10-21,46655.18,Paid
PAY0041885,LOAN01575,2019-10-21,42829.42,Paid
PAY0051604,LOAN01968,2019-10-21,54286.37,Paid
PAY0054997,LOAN02098,2019-10-21,7339.42,Paid
PAY0060864,LOAN02321,2019-10-21,95015.41,Paid
PAY0068008,LOAN02582,2019-10-21,22088.57,Late
PAY0068489,LOAN02597,2019-10-21,39291.07,Paid
PAY0074049,LOAN02810,2019-10-21,78857.71,Paid
PAY0077465,LOAN02938,2019-10-21,21864.82,Paid
PAY0004758,LOAN00191,2019-10-22,60232.30,Paid
PAY0012718,LOAN00482,2019-10-22,35548.90,Paid
PAY0016583,LOAN00622,2019-10-22,9886.53,Paid
PAY0021073,LOAN00795,2019-10-22,37509.84,Paid
PAY0023120,LOAN00865,2019-10-22,72767.17,Paid
PAY0024784,LOAN00929,2019-10-22,106451.48,Paid
PAY0039274,LOAN01491,2019-10-22,57927.59,Paid
PAY0052545,LOAN01999,2019-10-22,12913.56,Paid
PAY0054669,LOAN02086,2019-10-22,12081.54,Paid
PAY0057217,LOAN02185,2019-10-22,74896.09,Late
PAY0070994,LOAN02698,2019-10-22,42486.54,Paid
PAY0008391,LOAN00318,2019-10-23,43243.03,Late
PAY0011232,LOAN00430,2019-10-23,14292.05,Paid
PAY0012249,LOAN00464,2019-10-23,27265.40,Paid
PAY0013753,LOAN00522,2019-10-23,36927.80,Paid
PAY0019583,LOAN00737,2019-10-23,18999.50,Paid
PAY0027970,LOAN01050,2019-10-23,4289.17,Paid
PAY0031721,LOAN01200,2019-10-23,66096.93,Paid
PAY0041369,LOAN01559,2019-10-23,2435.04,Paid
PAY0043117,LOAN01630,2019-10-23,70851.61,Paid
PAY0047560,LOAN01788,2019-10-23,22931.86,Paid
PAY0050637,LOAN01929,2019-10-23,4647.86,Paid
PAY0060342,LOAN02305,2019-10-23,15780.64,Paid
PAY0068547,LOAN02598,2019-10-23,39475.46,Paid
PAY0069022,LOAN02619,2019-10-23,22511.10,Paid
PAY0071336,LOAN02712,2019-10-23,59981.56,Paid
PAY0075000,LOAN02851,2019-10-23,103091.00,Paid
PAY0075552,LOAN02869,2019-10-23,36486.65,Paid
PAY0000731,LOAN00028,2019-10-24,20407.18,Failed
PAY0016699,LOAN00627,2019-10-24,40171.95,Paid
PAY0019449,LOAN00731,2019-10-24,74874.86,Paid
PAY0021268,LOAN00803,2019-10-24,45910.29,Paid
PAY0026362,LOAN00987,2019-10-24,166952.10,Paid
PAY0029001,LOAN01095,2019-10-24,39164.11,Paid
PAY0030535,LOAN01157,2019-10-24,17669.21,Paid
PAY0041543,LOAN01565,2019-10-24,40451.62,Paid
PAY0046373,LOAN01744,2019-10-24,16486.41,Paid
PAY0047275,LOAN01780,2019-10-24,13736.47,Late
PAY0051092,LOAN01942,2019-10-24,30589.35,Paid
PAY0055508,LOAN02116,2019-10-24,72585.82,Paid
PAY0058193,LOAN02229,2019-10-24,21887.19,Paid
PAY0058369,LOAN02234,2019-10-24,27498.88,Paid
PAY0061710,LOAN02351,2019-10-24,16387.07,Paid
PAY0062729,LOAN02391,2019-10-24,13141.10,Paid
PAY0077287,LOAN02931,2019-10-24,21141.42,Paid
PAY0004304,LOAN00173,2019-10-25,141261.81,Paid
PAY0010085,LOAN00394,2019-10-25,73601.92,Paid
PAY0020683,LOAN00779,2019-10-25,92017.38,Paid
PAY0026723,LOAN01005,2019-10-25,13052.16,Paid
PAY0028266,LOAN01060,2019-10-25,16053.78,Paid
PAY0030079,LOAN01141,2019-10-25,9694.91,Paid
PAY0033955,LOAN01289,2019-10-25,56421.46,Late
PAY0034250,LOAN01295,2019-10-25,12015.05,Paid
PAY0034855,LOAN01317,2019-10-25,27937.14,Paid
PAY0035531,LOAN01353,2019-10-25,37556.36,Paid
PAY0041763,LOAN01571,2019-10-25,40148.82,Paid
PAY0043883,LOAN01655,2019-10-25,92693.44,Paid
PAY0045807,LOAN01722,2019-10-25,67388.77,Paid
PAY0053446,LOAN02032,2019-10-25,30845.06,Paid
PAY0060479,LOAN02308,2019-10-25,20800.86,Paid
PAY0073109,LOAN02768,2019-10-25,86295.59,Paid
PAY0075178,LOAN02858,2019-10-25,47847.77,Paid
PAY0003325,LOAN00132,2019-10-26,9688.69,Paid
PAY0005880,LOAN00233,2019-10-26,5491.03,Paid
PAY0006906,LOAN00275,2019-10-26,206764.44,Paid
PAY0008447,LOAN00319,2019-10-26,25543.52,Paid
PAY0010676,LOAN00413,2019-10-26,33216.53,Late
PAY0013103,LOAN00497,2019-10-26,91977.50,Paid
PAY0017072,LOAN00641,2019-10-26,94166.11,Paid
PAY0019064,LOAN00715,2019-10-26,59555.44,Paid
PAY0021483,LOAN00810,2019-10-26,55039.25,Paid
PAY0025070,LOAN00939,2019-10-26,23440.26,Paid
PAY0026462,LOAN00994,2019-10-26,30194.70,Paid
PAY0031197,LOAN01177,2019-10-26,25562.87,Paid
PAY0042284,LOAN01596,2019-10-26,88890.01,Paid
PAY0043453,LOAN01642,2019-10-26,95487.63,Paid
PAY0044781,LOAN01684,2019-10-26,50170.03,Paid
PAY0048722,LOAN01836,2019-10-26,34806.78,Paid
PAY0049009,LOAN01855,2019-10-26,85431.68,Paid
PAY0061631,LOAN02348,2019-10-26,1924.80,Paid
PAY0061805,LOAN02356,2019-10-26,22641.17,Paid
PAY0069920,LOAN02656,2019-10-26,54946.23,Paid
PAY0070117,LOAN02666,2019-10-26,12410.43,Paid
PAY0073047,LOAN02766,2019-10-26,21041.61,Paid
PAY0077831,LOAN02948,2019-10-26,21017.21,Late
PAY0001466,LOAN00065,2019-10-27,13184.93,Paid
PAY0005241,LOAN00210,2019-10-27,48244.24,Paid
PAY0008245,LOAN00310,2019-10-27,38635.05,Paid
PAY0015904,LOAN00596,2019-10-27,55070.07,Paid
PAY0016114,LOAN00601,2019-10-27,31555.27,Paid
PAY0019849,LOAN00746,2019-10-27,29001.35,Paid
PAY0020331,LOAN00770,2019-10-27,65555.76,Paid
PAY0021356,LOAN00805,2019-10-27,119000.86,Late
PAY0022765,LOAN00853,2019-10-27,71783.36,Paid
PAY0023781,LOAN00887,2019-10-27,42558.29,Paid
PAY0024198,LOAN00905,2019-10-27,25516.67,Paid
PAY0032447,LOAN01224,2019-10-27,35707.52,Paid
PAY0034127,LOAN01292,2019-10-27,11299.49,Paid
PAY0036983,LOAN01407,2019-10-27,40838.57,Paid
PAY0041402,LOAN01560,2019-10-27,116324.74,Paid
PAY0042128,LOAN01590,2019-10-27,27091.50,Paid
PAY0046817,LOAN01761,2019-10-27,20500.47,Paid
PAY0047035,LOAN01772,2019-10-27,6305.18,Paid
PAY0050781,LOAN01934,2019-10-27,34489.53,Paid
PAY0074804,LOAN02844,2019-10-27,25185.11,Paid
PAY0003392,LOAN00133,2019-10-28,122938.98,Paid
PAY0005132,LOAN00208,2019-10-28,22686.78,Late
PAY0007075,LOAN00279,2019-10-28,21476.77,Paid
PAY0008035,LOAN00305,2019-10-28,22853.88,Paid
PAY0038162,LOAN01454,2019-10-28,11811.44,Paid
PAY0038742,LOAN01473,2019-10-28,17884.86,Paid
PAY0044720,LOAN01683,2019-10-28,215456.71,Paid
PAY0048821,LOAN01844,2019-10-28,38201.08,Paid
PAY0062943,LOAN02401,2019-10-28,11049.01,Paid
PAY0072626,LOAN02754,2019-10-28,70192.91,Late
PAY0075482,LOAN02867,2019-10-28,22082.39,Paid
PAY0008753,LOAN00329,2019-10-29,11492.60,Paid
PAY0025482,LOAN00953,2019-10-29,51806.48,Paid
PAY0035865,LOAN01367,2019-10-29,22387.71,Late
PAY0036432,LOAN01388,2019-10-29,92935.64,Paid
PAY0037709,LOAN01439,2019-10-29,39220.70,Paid
PAY0038514,LOAN01466,2019-10-29,20128.16,Paid
PAY0042545,LOAN01606,2019-10-29,62579.29,Paid
PAY0045002,LOAN01692,2019-10-29,41824.35,Paid
PAY0055427,LOAN02114,2019-10-29,58188.23,Late
PAY0058950,LOAN02254,2019-10-29,3782.85,Paid
PAY0060586,LOAN02312,2019-10-29,48620.66,Paid
PAY0065168,LOAN02487,2019-10-29,22407.12,Paid
PAY0072258,LOAN02744,2019-10-29,92937.37,Paid
PAY0003639,LOAN00143,2019-10-30,105998.28,Paid
PAY0005421,LOAN00217,2019-10-30,57506.48,Paid
PAY0011067,LOAN00425,2019-10-30,91578.66,Paid
PAY0011729,LOAN00448,2019-10-30,44900.31,Paid
PAY0015448,LOAN00579,2019-10-30,24957.70,Paid
PAY0016455,LOAN00614,2019-10-30,13358.62,Paid
PAY0028091,LOAN01055,2019-10-30,19466.97,Late
PAY0029124,LOAN01102,2019-10-30,27960.47,Paid
PAY0029456,LOAN01114,2019-10-30,18349.06,Paid
PAY0035004,LOAN01322,2019-10-30,13067.10,Paid
PAY0066055,LOAN02520,2019-10-30,93852.35,Paid
PAY0067208,LOAN02556,2019-10-30,18769.45,Paid
PAY0067625,LOAN02572,2019-10-30,19165.94,Paid
PAY0008812,LOAN00330,2019-10-31,97539.83,Paid
PAY0015382,LOAN00576,2019-10-31,16467.07,Paid
PAY0018797,LOAN00708,2019-10-31,12030.51,Paid
PAY0019275,LOAN00723,2019-10-31,7742.15,Paid
PAY0030898,LOAN01167,2019-10-31,13026.57,Paid
PAY0038255,LOAN01457,2019-10-31,28716.65,Paid
PAY0039535,LOAN01498,2019-10-31,32800.01,Paid
PAY0043323,LOAN01638,2019-10-31,75270.98,Paid
PAY0043628,LOAN01649,2019-10-31,52659.47,Paid
PAY0061094,LOAN02327,2019-10-31,35917.03,Paid
PAY0068818,LOAN02611,2019-10-31,30395.15,Paid
PAY0075888,LOAN02881,2019-10-31,13063.53,Paid
PAY0001700,LOAN00074,2019-11-01,83029.64,Paid
PAY0003105,LOAN00125,2019-11-01,50592.45,Paid
PAY0004546,LOAN00182,2019-11-01,43270.56,Late
PAY0009151,LOAN00346,2019-11-01,22654.21,Late
PAY0011288,LOAN00431,2019-11-01,26916.75,Paid
PAY0034917,LOAN01320,2019-11-01,36599.52,Paid
PAY0035972,LOAN01372,2019-11-01,97298.36,Paid
PAY0044277,LOAN01667,2019-11-01,54845.34,Paid
PAY0047781,LOAN01798,2019-11-01,39725.39,Paid
PAY0062049,LOAN02364,2019-11-01,16965.12,Paid
PAY0063227,LOAN02409,2019-11-01,85417.05,Paid
PAY0006814,LOAN00273,2019-11-02,39229.92,Paid
PAY0014453,LOAN00542,2019-11-02,89771.07,Paid
PAY0015749,LOAN00587,2019-11-02,68440.71,Late
PAY0026340,LOAN00985,2019-11-02,24621.03,Paid
PAY0038642,LOAN01469,2019-11-02,52775.46,Paid
PAY0038889,LOAN01478,2019-11-02,59698.31,Paid
PAY0059381,LOAN02267,2019-11-02,15577.93,Paid
PAY0063416,LOAN02413,2019-11-02,73019.08,Paid
PAY0065480,LOAN02496,2019-11-02,97610.60,Paid
PAY0065964,LOAN02519,2019-11-02,27291.72,Paid
PAY0069331,LOAN02632,2019-11-02,4288.80,Paid
PAY0070722,LOAN02690,2019-11-02,14815.11,Paid
PAY0009664,LOAN00375,2019-11-03,8270.79,Paid
PAY0024469,LOAN00913,2019-11-03,54591.98,Paid
PAY0038104,LOAN01453,2019-11-03,72463.97,Paid
PAY0044338,LOAN01668,2019-11-03,56205.46,Paid
PAY0049282,LOAN01865,2019-11-03,18967.81,Paid
PAY0066587,LOAN02535,2019-11-03,8891.11,Paid
PAY0078378,LOAN02972,2019-11-03,20586.37,Late
PAY0002583,LOAN00105,2019-11-04,13762.53,Paid
PAY0006643,LOAN00265,2019-11-04,21171.90,Paid
PAY0022671,LOAN00851,2019-11-04,17060.91,Late
PAY0033305,LOAN01265,2019-11-04,22534.17,Late
PAY0033393,LOAN01268,2019-11-04,4565.64,Paid
PAY0045163,LOAN01700,2019-11-04,25529.53,Paid
PAY0054799,LOAN02090,2019-11-04,18402.20,Paid
PAY0059678,LOAN02280,2019-11-04,23552.39,Late
PAY0059770,LOAN02283,2019-11-04,22271.38,Paid
PAY0063744,LOAN02432,2019-11-04,92616.40,Paid
PAY0066187,LOAN02525,2019-11-04,27624.74,Paid
PAY0069441,LOAN02636,2019-11-04,20956.86,Paid
PAY0071800,LOAN02730,2019-11-04,14474.43,Paid
PAY0072751,LOAN02757,2019-11-04,71682.71,Late
PAY0073355,LOAN02780,2019-11-04,34103.62,Paid
PAY0075618,LOAN02872,2019-11-04,110711.93,Paid
PAY0003553,LOAN00139,2019-11-05,28272.64,Paid
PAY0003974,LOAN00161,2019-11-05,44464.58,Paid
PAY0006402,LOAN00257,2019-11-05,32788.41,Paid
PAY0007020,LOAN00278,2019-11-05,17866.68,Paid
PAY0014782,LOAN00555,2019-11-05,25323.19,Paid
PAY0023646,LOAN00880,2019-11-05,7377.46,Paid
PAY0024318,LOAN00907,2019-11-05,7544.45,Paid
PAY0025561,LOAN00956,2019-11-05,187132.85,Paid
PAY0025952,LOAN00970,2019-11-05,24992.48,Paid
PAY0027641,LOAN01038,2019-11-05,20487.35,Paid
PAY0027925,LOAN01049,2019-11-05,19064.84,Paid
PAY0029755,LOAN01128,2019-11-05,63395.76,Paid
PAY0031893,LOAN01204,2019-11-05,24972.77,Paid
PAY0037909,LOAN01446,2019-11-05,63849.44,Paid
PAY0040879,LOAN01540,2019-11-05,27991.95,Paid
PAY0051643,LOAN01970,2019-11-05,30328.18,Paid
PAY0060739,LOAN02315,2019-11-05,18814.45,Paid
PAY0065624,LOAN02504,2019-11-05,9230.62,Paid
PAY0065757,LOAN02512,2019-11-05,12571.01,Paid
PAY0066961,LOAN02548,2019-11-05,11120.36,Paid
PAY0073764,LOAN02797,2019-11-05,51472.08,Paid
PAY0004090,LOAN00165,2019-11-06,7610.45,Paid
PAY0014043,LOAN00529,2019-11-06,75792.50,Late
PAY0027030,LOAN01014,2019-11-06,101634.23,Paid
PAY0030439,LOAN01155,2019-11-06,31224.45,Paid
PAY0036729,LOAN01396,2019-11-06,29196.75,Paid
PAY0040956,LOAN01542,2019-11-06,47248.33,Paid
PAY0044199,LOAN01665,2019-11-06,90371.66,Paid
PAY0051923,LOAN01977,2019-11-06,22515.87,Paid
PAY0055602,LOAN02118,2019-11-06,138074.98,Late
PAY0057740,LOAN02204,2019-11-06,35267.19,Late
PAY0063329,LOAN02412,2019-11-06,4814.24,Late
PAY0064075,LOAN02444,2019-11-06,11586.97,Paid
PAY0065321,LOAN02491,2019-11-06,125796.13,Paid
PAY0068945,LOAN02615,2019-11-06,21636.36,Paid
PAY0070811,LOAN02692,2019-11-06,33717.41,Paid
PAY0006044,LOAN00241,2019-11-07,38792.48,Paid
PAY0013947,LOAN00527,2019-11-07,14404.91,Paid
PAY0015251,LOAN00574,2019-11-07,22535.32,Paid
PAY0020116,LOAN00760,2019-11-07,112209.10,Paid
PAY0022183,LOAN00834,2019-11-07,53051.12,Paid
PAY0024868,LOAN00931,2019-11-07,9532.62,Paid
PAY0035207,LOAN01337,2019-11-07,8467.27,Paid
PAY0037843,LOAN01445,2019-11-07,22729.98,Paid
PAY0041487,LOAN01563,2019-11-07,94944.28,Late
PAY0045621,LOAN01715,2019-11-07,80424.22,Paid
PAY0051503,LOAN01965,2019-11-07,67063.51,Paid
PAY0055746,LOAN02124,2019-11-07,12852.72,Paid
PAY0067086,LOAN02553,2019-11-07,38838.73,Paid
PAY0013368,LOAN00508,2019-11-08,14093.59,Paid
PAY0014102,LOAN00530,2019-11-08,110073.82,Paid
PAY0015662,LOAN00586,2019-11-08,26411.00,Paid
PAY0020472,LOAN00772,2019-11-08,29918.84,Paid
PAY0021666,LOAN00816,2019-11-08,28033.73,Paid
PAY0032055,LOAN01209,2019-11-08,52722.75,Paid
PAY0034767,LOAN01312,2019-11-08,6630.76,Paid
PAY0036863,LOAN01403,2019-11-08,41456.37,Paid
PAY0040366,LOAN01524,2019-11-08,38122.72,Paid
PAY0041040,LOAN01543,2019-11-08,27625.02,Paid
PAY0044399,LOAN01669,2019-11-08,13887.92,Paid
PAY0045726,LOAN01718,2019-11-08,48896.15,Paid
PAY0047491,LOAN01787,2019-11-08,53299.00,Paid
PAY0047711,LOAN01797,2019-11-08,67999.51,Paid
PAY0048603,LOAN01832,2019-11-08,24696.31,Paid
PAY0059024,LOAN02256,2019-11-08,13916.47,Paid
PAY0061044,LOAN02326,2019-11-08,2631.89,Paid
PAY0061239,LOAN02330,2019-11-08,38888.18,Paid
PAY0068103,LOAN02584,2019-11-08,19753.57,Paid
PAY0068694,LOAN02607,2019-11-08,15955.81,Paid
PAY0072159,LOAN02741,2019-11-08,43351.73,Late
PAY0000262,LOAN00011,2019-11-09,44806.09,Paid
PAY0007448,LOAN00287,2019-11-09,55198.78,Paid
PAY0010370,LOAN00403,2019-11-09,26316.28,Paid
PAY0010752,LOAN00414,2019-11-09,21265.08,Late
PAY0011158,LOAN00429,2019-11-09,14625.04,Paid
PAY0012932,LOAN00491,2019-11-09,154016.57,Paid
PAY0020264,LOAN00768,2019-11-09,26404.56,Paid
PAY0022056,LOAN00831,2019-11-09,27721.43,Paid
PAY0022392,LOAN00840,2019-11-09,26066.82,Paid
PAY0023049,LOAN00862,2019-11-09,119737.71,Paid
PAY0027216,LOAN01024,2019-11-09,46286.53,Paid
PAY0039058,LOAN01483,2019-11-09,31714.88,Paid
PAY0041130,LOAN01547,2019-11-09,52264.78,Paid
PAY0052959,LOAN02016,2019-11-09,4128.32,Paid
PAY0056233,LOAN02144,2019-11-09,107044.84,Paid
PAY0059101,LOAN02259,2019-11-09,90050.21,Paid
PAY0059289,LOAN02264,2019-11-09,8673.22,Paid
PAY0061961,LOAN02363,2019-11-09,22774.34,Late
PAY0074697,LOAN02841,2019-11-09,50640.85,Late
PAY0076744,LOAN02910,2019-11-09,34711.35,Paid
PAY0005687,LOAN00228,2019-11-10,51210.86,Paid
PAY0007713,LOAN00296,2019-11-10,24330.34,Paid
PAY0011837,LOAN00451,2019-11-10,57530.92,Late
PAY0014246,LOAN00537,2019-11-10,113039.18,Paid
PAY0017378,LOAN00654,2019-11-10,45100.02,Late
PAY0018480,LOAN00696,2019-11-10,43686.51,Paid
PAY0024254,LOAN00906,2019-11-10,17974.90,Paid
PAY0027391,LOAN01029,2019-11-10,6918.36,Paid
PAY0029476,LOAN01115,2019-11-10,38343.87,Paid
PAY0031808,LOAN01202,2019-11-10,5619.08,Paid
PAY0036603,LOAN01393,2019-11-10,35805.29,Late
PAY0037117,LOAN01412,2019-11-10,48345.63,Paid
PAY0041157,LOAN01548,2019-11-10,62220.26,Paid
PAY0043773,LOAN01653,2019-11-10,35593.71,Paid
PAY0050685,LOAN01932,2019-11-10,46630.80,Paid
PAY0059957,LOAN02288,2019-11-10,30480.71,Paid
PAY0060795,LOAN02318,2019-11-10,18879.23,Late
PAY0063027,LOAN02403,2019-11-10,40385.58,Paid
PAY0063916,LOAN02438,2019-11-10,38529.97,Paid
PAY0066434,LOAN02529,2019-11-10,19261.14,Paid
PAY0067935,LOAN02581,2019-11-10,24281.21,Paid
PAY0070605,LOAN02683,2019-11-10,37857.53,Paid
PAY0001085,LOAN00047,2019-11-11,110469.87,Paid
PAY0007752,LOAN00297,2019-11-11,2662.75,Paid
PAY0010494,LOAN00407,2019-11-11,16249.82,Paid
PAY0012987,LOAN00492,2019-11-11,31798.64,Paid
PAY0015314,LOAN00575,2019-11-11,48825.50,Paid
PAY0016035,LOAN00600,2019-11-11,16058.36,Paid
PAY0017191,LOAN00644,2019-11-11,15472.48,Paid
PAY0023351,LOAN00870,2019-11-11,31727.88,Paid
PAY0025262,LOAN00944,2019-11-11,16263.92,Paid
PAY0036534,LOAN01391,2019-11-11,22271.10,Paid
PAY0038672,LOAN01471,2019-11-11,52007.10,Paid
PAY0040489,LOAN01526,2019-11-11,72566.17,Paid
PAY0044662,LOAN01680,2019-11-11,23545.50,Paid
PAY0046640,LOAN01755,2019-11-11,34592.61,Paid
PAY0048207,LOAN01813,2019-11-11,18722.18,Paid
PAY0048933,LOAN01851,2019-11-11,9327.59,Paid
PAY0050071,LOAN01902,2019-11-11,36460.68,Failed
PAY0050272,LOAN01912,2019-11-11,56701.62,Paid
PAY0054183,LOAN02062,2019-11-11,38102.81,Paid
PAY0055214,LOAN02105,2019-11-11,63948.04,Paid
PAY0067824,LOAN02579,2019-11-11,21965.62,Paid
PAY0075951,LOAN02883,2019-11-11,12578.98,Paid
PAY0005804,LOAN00232,2019-11-12,5193.60,Paid
PAY0007915,LOAN00302,2019-11-12,53749.65,Paid
PAY0010964,LOAN00423,2019-11-12,27382.89,Paid
PAY0019756,LOAN00743,2019-11-12,13093.48,Late
PAY0028886,LOAN01088,2019-11-12,25850.20,Paid
PAY0030623,LOAN01158,2019-11-12,17667.33,Paid
PAY0030715,LOAN01162,2019-11-12,111553.85,Paid
PAY0049436,LOAN01875,2019-11-12,78010.27,Paid
PAY0051992,LOAN01978,2019-11-12,18849.67,Paid
PAY0058466,LOAN02239,2019-11-12,65781.46,Paid
PAY0067373,LOAN02561,2019-11-12,77651.91,Late
PAY0068258,LOAN02592,2019-11-12,75268.29,Paid
PAY0068401,LOAN02596,2019-11-12,97263.20,Paid
PAY0072146,LOAN02740,2019-11-12,26466.14,Paid
PAY0076175,LOAN02892,2019-11-12,68050.08,Paid
PAY0009434,LOAN00362,2019-11-13,42751.91,Paid
PAY0013286,LOAN00505,2019-11-13,135544.93,Paid
PAY0013810,LOAN00524,2019-11-13,6308.06,Paid
PAY0014813,LOAN00556,2019-11-13,7521.19,Paid
PAY0017269,LOAN00649,2019-11-13,26706.69,Paid
PAY0023199,LOAN00866,2019-11-13,92346.41,Paid
PAY0025707,LOAN00960,2019-11-13,11315.73,Paid
PAY0027274,LOAN01025,2019-11-13,70084.71,Paid
PAY0027517,LOAN01035,2019-11-13,35051.02,Paid
PAY0030199,LOAN01147,2019-11-13,23545.71,Paid
PAY0045324,LOAN01707,2019-11-13,78396.52,Paid
PAY0045776,LOAN01720,2019-11-13,50144.96,Paid
PAY0046545,LOAN01752,2019-11-13,41464.63,Paid
PAY0052580,LOAN02002,2019-11-13,56933.58,Paid
PAY0055822,LOAN02128,2019-11-13,31327.70,Paid
PAY0057443,LOAN02191,2019-11-13,59774.45,Paid
PAY0062200,LOAN02368,2019-11-13,36992.54,Paid
PAY0070275,LOAN02672,2019-11-13,87799.99,Paid
PAY0076472,LOAN02900,2019-11-13,38284.08,Paid
PAY0078270,LOAN02965,2019-11-13,36410.64,Paid
PAY0002704,LOAN00108,2019-11-14,70442.36,Paid
PAY0004488,LOAN00181,2019-11-14,22595.68,Paid
PAY0007637,LOAN00295,2019-11-14,43267.68,Paid
PAY0012170,LOAN00462,2019-11-14,39852.85,Paid
PAY0014678,LOAN00553,2019-11-14,123005.33,Paid
PAY0020413,LOAN00771,2019-11-14,54090.11,Paid
PAY0028625,LOAN01076,2019-11-14,28582.33,Paid
PAY0029647,LOAN01122,2019-11-14,52617.53,Paid
PAY0037206,LOAN01416,2019-11-14,64655.46,Paid
PAY0039855,LOAN01507,2019-11-14,20587.60,Paid
PAY0040430,LOAN01525,2019-11-14,8775.60,Paid
PAY0041261,LOAN01550,2019-11-14,31224.36,Late
PAY0041687,LOAN01569,2019-11-14,4306.76,Paid
PAY0045988,LOAN01729,2019-11-14,35150.24,Paid
PAY0051711,LOAN01971,2019-11-14,70435.37,Paid
PAY0064867,LOAN02478,2019-11-14,34453.07,Late
PAY0076315,LOAN02895,2019-11-14,28032.67,Paid
PAY0076656,LOAN02908,2019-11-14,33541.47,Paid
PAY0011997,LOAN00457,2019-11-15,60381.21,Paid
PAY0028163,LOAN01056,2019-11-15,32359.78,Paid
PAY0043983,LOAN01658,2019-11-15,86253.40,Paid
PAY0048022,LOAN01808,2019-11-15,28011.62,Paid
PAY0049734,LOAN01891,2019-11-15,18259.32,Late
PAY0049803,LOAN01893,2019-11-15,17175.25,Paid
PAY0052697,LOAN02005,2019-11-15,24868.78,Paid
PAY0057082,LOAN02180,2019-11-15,25611.42,Paid
PAY0060929,LOAN02322,2019-11-15,21558.03,Late
PAY0069495,LOAN02637,2019-11-15,29768.82,Paid
PAY0078552,LOAN02979,2019-11-15,92710.93,Paid
PAY0000605,LOAN00023,2019-11-16,4149.40,Paid
PAY0001773,LOAN00075,2019-11-16,59497.86,Paid
PAY0002279,LOAN00094,2019-11-16,15283.33,Paid
PAY0002796,LOAN00111,2019-11-16,23030.13,Paid
PAY0003445,LOAN00134,2019-11-16,25221.85,Paid
PAY0005536,LOAN00222,2019-11-16,49668.89,Paid
PAY0014888,LOAN00558,2019-11-16,8466.49,Late
PAY0027738,LOAN01041,2019-11-16,36279.64,Paid
PAY0029229,LOAN01105,2019-11-16,9864.34,Paid
PAY0043825,LOAN01654,2019-11-16,13345.66,Paid
PAY0048096,LOAN01809,2019-11-16,60814.20,Paid
PAY0075553,LOAN02869,2019-11-16,37877.78,Late
PAY0076042,LOAN02884,2019-11-16,30782.97,Late
PAY0010583,LOAN00410,2019-11-17,36008.14,Paid
PAY0013022,LOAN00495,2019-11-17,105441.86,Paid
PAY0018913,LOAN00710,2019-11-17,84363.29,Paid
PAY0032648,LOAN01231,2019-11-17,32456.79,Paid
PAY0040799,LOAN01539,2019-11-17,112282.17,Paid
PAY0045554,LOAN01713,2019-11-17,29095.36,Paid
PAY0046702,LOAN01756,2019-11-17,11467.60,Paid
PAY0052744,LOAN02007,2019-11-17,53146.57,Paid
PAY0055063,LOAN02100,2019-11-17,34207.31,Paid
PAY0058565,LOAN02242,2019-11-17,19826.11,Paid
PAY0065029,LOAN02484,2019-11-17,112077.49,Paid
PAY0066519,LOAN02533,2019-11-17,14353.60,Paid
PAY0069553,LOAN02640,2019-11-17,133843.36,Paid
PAY0070529,LOAN02679,2019-11-17,20156.68,Paid
PAY0071868,LOAN02732,2019-11-17,8989.38,Late
PAY0071972,LOAN02735,2019-11-17,26087.61,Late
PAY0078103,LOAN02960,2019-11-17,26996.51,Paid
PAY0004759,LOAN00191,2019-11-18,60232.30,Paid
PAY0007335,LOAN00285,2019-11-18,107200.38,Paid
PAY0015539,LOAN00583,2019-11-18,10881.45,Paid
PAY0021694,LOAN00818,2019-11-18,20882.73,Paid
PAY0030536,LOAN01157,2019-11-18,17669.21,Paid
PAY0031284,LOAN01179,2019-11-18,48521.09,Late
PAY0034041,LOAN01290,2019-11-18,83879.34,Paid
PAY0041370,LOAN01559,2019-11-18,2435.04,Paid
PAY0053380,LOAN02031,2019-11-18,29230.00,Paid
PAY0055694,LOAN02121,2019-11-18,74862.84,Paid
PAY0062269,LOAN02372,2019-11-18,41016.72,Paid
PAY0070412,LOAN02677,2019-11-18,111511.12,Paid
PAY0071580,LOAN02723,2019-11-18,48954.46,Paid
PAY0074433,LOAN02829,2019-11-18,98979.15,Paid
PAY0076811,LOAN02912,2019-11-18,30884.48,Late
PAY0001902,LOAN00079,2019-11-19,103172.87,Paid
