Card_ID,Customer_ID,Card_Type,Issue_Date,Credit_Limit,Card_Status
CARD004572,CUST04164,Credit Card,2020-10-09,150000.00,Active
CARD000307,CUST03355,Credit Card,2020-10-10,100000.00,Active
CARD001146,CUST01878,Debit Card,2020-10-11,50000.00,Active
CARD001488,CUST00016,Debit Card,2020-10-11,50000.00,Active
CARD002510,CUST04689,Debit Card,2020-10-12,25000.00,Active
CARD004256,CUST03684,Credit Card,2020-10-12,50000.00,Active
CARD000058,CUST02812,Debit Card,2020-10-13,25000.00,Active
CARD001512,CUST01105,Credit Card,2020-10-13,100000.00,Active
CARD004750,CUST03633,Corporate Card,2020-10-13,1500000.00,Active
CARD002697,CUST04477,Debit Card,2020-10-14,200000.00,Active
CARD003206,CUST04094,Debit Card,2020-10-14,25000.00,Active
CARD001367,CUST01260,Credit Card,2020-10-15,250000.00,Expired
CARD002755,CUST04811,Credit Card,2020-10-15,250000.00,Active
CARD002906,CUST03759,Debit Card,2020-10-15,100000.00,Active
CARD003276,CUST02861,Credit Card,2020-10-16,500000.00,Active
CARD000417,CUST01662,Debit Card,2020-10-17,200000.00,Active
CARD000604,CUST03572,Credit Card,2020-10-17,250000.00,Active
CARD002216,CUST04430,Debit Card,2020-10-19,200000.00,Active
CARD002588,CUST02226,Debit Card,2020-10-19,25000.00,Active
CARD004753,CUST00444,Debit Card,2020-10-21,50000.00,Active
CARD002778,CUST02467,Credit Card,2020-10-22,250000.00,Active
CARD002936,CUST04824,Credit Card,2020-10-22,50000.00,Active
CARD002958,CUST04227,Credit Card,2020-10-22,50000.00,Active
CARD004813,CUST04807,Debit Card,2020-10-23,25000.00,Active
CARD002875,CUST01363,Debit Card,2020-10-24,200000.00,Active
CARD005027,CUST01829,Debit Card,2020-10-25,25000.00,Active
CARD003019,CUST04451,Debit Card,2020-10-26,25000.00,Expired
CARD001748,CUST03567,Debit Card,2020-10-27,200000.00,Active
CARD004606,CUST02499,Debit Card,2020-10-27,200000.00,Active
CARD000039,CUST04686,Prepaid Card,2020-10-29,50000.00,Active
CARD000406,CUST02139,Credit Card,2020-10-29,1000000.00,Active
CARD000541,CUST04660,Debit Card,2020-10-30,25000.00,Active
CARD001100,CUST02018,Debit Card,2020-10-30,50000.00,Active
CARD004849,CUST04750,Debit Card,2020-10-30,200000.00,Expired
CARD001069,CUST03760,Debit Card,2020-10-31,50000.00,Active
CARD002159,CUST04587,Credit Card,2020-10-31,50000.00,Blocked
CARD003086,CUST00936,Prepaid Card,2020-10-31,50000.00,Active
CARD004654,CUST01106,Credit Card,2020-10-31,500000.00,Active
CARD001730,CUST01732,Credit Card,2020-11-02,250000.00,Active
CARD001819,CUST00471,Debit Card,2020-11-02,200000.00,Active
CARD000839,CUST03677,Debit Card,2020-11-03,100000.00,Active
CARD000385,CUST04736,Corporate Card,2020-11-04,500000.00,Active
CARD001105,CUST04971,Credit Card,2020-11-04,1000000.00,Active
CARD000438,CUST02456,Credit Card,2020-11-05,150000.00,Active
CARD003513,CUST02757,Debit Card,2020-11-06,100000.00,Expired
CARD000855,CUST03087,Credit Card,2020-11-07,1000000.00,Active
CARD003686,CUST03899,Debit Card,2020-11-07,50000.00,Active
CARD002277,CUST00124,Debit Card,2020-11-08,200000.00,Active
CARD004703,CUST03225,Debit Card,2020-11-08,25000.00,Active
CARD000563,CUST04863,Credit Card,2020-11-09,100000.00,Active
CARD000676,CUST00031,Credit Card,2020-11-09,100000.00,Active
CARD002421,CUST00954,Debit Card,2020-11-09,25000.00,Active
CARD002767,CUST01515,Corporate Card,2020-11-09,200000.00,Active
CARD001467,CUST01153,Credit Card,2020-11-11,150000.00,Active
CARD002871,CUST02043,Debit Card,2020-11-11,50000.00,Active
CARD003637,CUST03822,Credit Card,2020-11-12,100000.00,Active
CARD002994,CUST00330,Credit Card,2020-11-13,250000.00,Blocked
CARD003815,CUST00724,Debit Card,2020-11-13,25000.00,Active
CARD003653,CUST04768,Debit Card,2020-11-16,100000.00,Active
CARD000164,CUST03413,Debit Card,2020-11-17,100000.00,Active
CARD003106,CUST04010,Debit Card,2020-11-17,100000.00,Expired
CARD003430,CUST01938,Debit Card,2020-11-17,50000.00,Active
CARD004072,CUST01986,Debit Card,2020-11-17,100000.00,Active
CARD002895,CUST04714,Debit Card,2020-11-18,50000.00,Active
CARD004902,CUST02349,Debit Card,2020-11-18,50000.00,Active
CARD003412,CUST03889,Credit Card,2020-11-19,250000.00,Active
CARD003522,CUST01152,Credit Card,2020-11-19,250000.00,Active
CARD000486,CUST02521,Debit Card,2020-11-20,200000.00,Active
CARD003230,CUST04654,Debit Card,2020-11-21,25000.00,Active
CARD005128,CUST04701,Credit Card,2020-11-21,250000.00,Active
CARD001516,CUST03823,Debit Card,2020-11-22,200000.00,Active
CARD002565,CUST04927,Credit Card,2020-11-22,150000.00,Expired
CARD000060,CUST04010,Credit Card,2020-11-24,100000.00,Active
CARD000064,CUST00790,Credit Card,2020-11-24,500000.00,Blocked
CARD004155,CUST02837,Credit Card,2020-11-24,1000000.00,Inactive
CARD002990,CUST02523,Debit Card,2020-11-26,100000.00,Active
CARD003751,CUST02395,Debit Card,2020-11-27,25000.00,Active
CARD001329,CUST02693,Credit Card,2020-11-28,100000.00,Active
CARD001083,CUST02544,Debit Card,2020-11-30,100000.00,Active
CARD002100,CUST01795,Debit Card,2020-11-30,200000.00,Active
CARD004431,CUST03445,Debit Card,2020-12-01,25000.00,Active
CARD004496,CUST00300,Debit Card,2020-12-01,25000.00,Active
CARD000202,CUST00496,Credit Card,2020-12-03,100000.00,Active
CARD004754,CUST00443,Debit Card,2020-12-04,50000.00,Active
CARD002815,CUST03323,Credit Card,2020-12-05,500000.00,Active
CARD003858,CUST01360,Credit Card,2020-12-05,1000000.00,Active
CARD003479,CUST03980,Debit Card,2020-12-06,25000.00,Active
CARD003434,CUST01937,Credit Card,2020-12-07,150000.00,Active
CARD004262,CUST04127,Debit Card,2020-12-07,200000.00,Active
CARD002078,CUST01440,Corporate Card,2020-12-08,1500000.00,Active
CARD004218,CUST00779,Debit Card,2020-12-08,100000.00,Active
CARD005135,CUST00627,Credit Card,2020-12-08,50000.00,Inactive
CARD001376,CUST02937,Credit Card,2020-12-09,1000000.00,Expired
CARD000646,CUST04956,Credit Card,2020-12-10,100000.00,Active
CARD000944,CUST01731,Debit Card,2020-12-10,200000.00,Inactive
CARD004484,CUST03062,Debit Card,2020-12-12,50000.00,Active
CARD000113,CUST02927,Credit Card,2020-12-14,150000.00,Active
CARD001518,CUST02993,Debit Card,2020-12-15,50000.00,Active
CARD003484,CUST00229,Debit Card,2020-12-15,50000.00,Active
CARD003810,CUST00691,Debit Card,2020-12-15,50000.00,Active
CARD003823,CUST04010,Credit Card,2020-12-15,150000.00,Active
CARD004964,CUST00740,Credit Card,2020-12-15,1000000.00,Active
CARD001449,CUST00374,Debit Card,2020-12-16,200000.00,Blocked
CARD003148,CUST00705,Prepaid Card,2020-12-16,25000.00,Expired
CARD003749,CUST04919,Debit Card,2020-12-16,100000.00,Active
CARD001111,CUST02816,Credit Card,2020-12-17,500000.00,Active
CARD002072,CUST04748,Credit Card,2020-12-17,150000.00,Active
CARD002676,CUST03203,Credit Card,2020-12-17,50000.00,Expired
CARD004613,CUST02778,Debit Card,2020-12-17,200000.00,Active
CARD000014,CUST04760,Debit Card,2020-12-18,50000.00,Active
CARD003923,CUST03504,Debit Card,2020-12-18,50000.00,Active
CARD000308,CUST00925,Debit Card,2020-12-19,200000.00,Active
CARD000558,CUST03707,Credit Card,2020-12-20,250000.00,Active
CARD002281,CUST03426,Credit Card,2020-12-20,150000.00,Active
CARD003921,CUST03559,Debit Card,2020-12-20,25000.00,Active
CARD004346,CUST04278,Corporate Card,2020-12-20,1500000.00,Active
CARD001703,CUST03371,Corporate Card,2020-12-21,500000.00,Active
CARD004216,CUST03751,Credit Card,2020-12-21,250000.00,Active
CARD004871,CUST01953,Corporate Card,2020-12-21,1500000.00,Active
CARD001318,CUST02040,Debit Card,2020-12-22,25000.00,Active
CARD000320,CUST03073,Credit Card,2020-12-23,100000.00,Active
CARD002592,CUST00837,Credit Card,2020-12-23,100000.00,Blocked
CARD001404,CUST00301,Credit Card,2020-12-24,250000.00,Inactive
CARD000015,CUST04049,Debit Card,2020-12-25,200000.00,Active
CARD004467,CUST01966,Debit Card,2020-12-25,50000.00,Expired
CARD001118,CUST01343,Credit Card,2020-12-26,500000.00,Active
CARD001735,CUST02153,Credit Card,2020-12-27,250000.00,Expired
CARD002695,CUST04625,Debit Card,2020-12-27,50000.00,Active
CARD000530,CUST03547,Corporate Card,2020-12-28,200000.00,Active
CARD002151,CUST02418,Debit Card,2020-12-29,50000.00,Active
CARD000135,CUST03767,Debit Card,2020-12-30,200000.00,Active
CARD000991,CUST04704,Credit Card,2020-12-31,1000000.00,Active
CARD002546,CUST03055,Credit Card,2020-12-31,500000.00,Active
CARD002594,CUST02722,Credit Card,2020-12-31,500000.00,Active
CARD000703,CUST03108,Credit Card,2021-01-01,100000.00,Active
CARD001717,CUST00186,Credit Card,2021-01-01,250000.00,Active
CARD001749,CUST00112,Debit Card,2021-01-01,100000.00,Active
CARD000074,CUST01463,Corporate Card,2021-01-02,200000.00,Active
CARD002201,CUST03703,Debit Card,2021-01-02,25000.00,Active
CARD004755,CUST03832,Debit Card,2021-01-02,100000.00,Active
CARD004878,CUST03609,Debit Card,2021-01-02,25000.00,Active
CARD003777,CUST03929,Debit Card,2021-01-03,50000.00,Active
CARD000349,CUST02407,Credit Card,2021-01-04,500000.00,Active
CARD001295,CUST00540,Debit Card,2021-01-04,50000.00,Expired
CARD002386,CUST03865,Credit Card,2021-01-04,500000.00,Active
CARD004371,CUST02066,Debit Card,2021-01-04,200000.00,Inactive
CARD000448,CUST03630,Credit Card,2021-01-05,250000.00,Expired
CARD000871,CUST00545,Debit Card,2021-01-05,50000.00,Inactive
CARD001785,CUST03289,Credit Card,2021-01-05,500000.00,Active
CARD005136,CUST02787,Debit Card,2021-01-05,100000.00,Active
CARD001509,CUST00012,Prepaid Card,2021-01-06,25000.00,Active
CARD001866,CUST00247,Prepaid Card,2021-01-06,50000.00,Active
CARD002888,CUST02630,Credit Card,2021-01-08,50000.00,Blocked
CARD003868,CUST02249,Debit Card,2021-01-08,200000.00,Active
CARD001001,CUST02122,Debit Card,2021-01-09,200000.00,Active
CARD002828,CUST02424,Debit Card,2021-01-09,50000.00,Inactive
CARD003158,CUST01350,Debit Card,2021-01-09,25000.00,Active
CARD001194,CUST02499,Credit Card,2021-01-10,1000000.00,Active
CARD003968,CUST02380,Credit Card,2021-01-10,250000.00,Active
CARD004122,CUST02820,Credit Card,2021-01-10,100000.00,Active
CARD004574,CUST01091,Prepaid Card,2021-01-13,25000.00,Active
CARD000878,CUST00719,Credit Card,2021-01-18,150000.00,Active
CARD004404,CUST03900,Credit Card,2021-01-18,100000.00,Active
CARD001391,CUST02625,Debit Card,2021-01-19,25000.00,Active
CARD004962,CUST04310,Debit Card,2021-01-19,100000.00,Active
CARD001275,CUST03653,Debit Card,2021-01-20,200000.00,Active
CARD001041,CUST01776,Credit Card,2021-01-21,500000.00,Active
CARD004491,CUST02162,Credit Card,2021-01-21,500000.00,Active
CARD001842,CUST04690,Debit Card,2021-01-22,50000.00,Active
CARD004287,CUST04946,Debit Card,2021-01-22,100000.00,Active
CARD004417,CUST00162,Debit Card,2021-01-23,200000.00,Active
CARD004301,CUST00012,Debit Card,2021-01-24,50000.00,Expired
CARD004370,CUST01581,Credit Card,2021-01-24,50000.00,Active
CARD000160,CUST03714,Prepaid Card,2021-01-25,50000.00,Expired
CARD001183,CUST02392,Credit Card,2021-01-25,250000.00,Active
CARD002918,CUST02123,Prepaid Card,2021-01-25,50000.00,Active
CARD004026,CUST01661,Credit Card,2021-01-25,500000.00,Active
CARD004772,CUST04875,Debit Card,2021-01-26,25000.00,Active
CARD000341,CUST04968,Credit Card,2021-01-28,100000.00,Active
CARD000736,CUST00417,Debit Card,2021-01-28,50000.00,Active
CARD002942,CUST02161,Debit Card,2021-01-29,100000.00,Active
CARD003754,CUST00776,Debit Card,2021-01-29,200000.00,Active
CARD002681,CUST02749,Credit Card,2021-01-30,50000.00,Active
CARD002787,CUST00062,Credit Card,2021-01-30,100000.00,Active
CARD004562,CUST00595,Debit Card,2021-01-30,200000.00,Active
CARD001699,CUST00253,Debit Card,2021-02-01,25000.00,Active
CARD002131,CUST03840,Debit Card,2021-02-02,100000.00,Active
CARD004307,CUST03624,Debit Card,2021-02-02,100000.00,Active
CARD004464,CUST03997,Prepaid Card,2021-02-02,25000.00,Active
CARD000086,CUST01599,Debit Card,2021-02-03,100000.00,Active
CARD003864,CUST02518,Corporate Card,2021-02-03,1500000.00,Active
CARD002107,CUST04254,Credit Card,2021-02-04,150000.00,Active
CARD003762,CUST00419,Credit Card,2021-02-04,50000.00,Active
CARD004335,CUST03942,Corporate Card,2021-02-04,200000.00,Active
CARD000489,CUST02738,Debit Card,2021-02-05,200000.00,Active
CARD000273,CUST04094,Credit Card,2021-02-07,150000.00,Active
CARD000872,CUST00571,Credit Card,2021-02-07,1000000.00,Active
CARD003144,CUST01829,Debit Card,2021-02-07,50000.00,Active
CARD003579,CUST02017,Prepaid Card,2021-02-09,25000.00,Active
CARD000940,CUST04677,Credit Card,2021-02-11,50000.00,Active
CARD000577,CUST01668,Debit Card,2021-02-13,100000.00,Active
CARD002649,CUST02237,Debit Card,2021-02-13,200000.00,Active
CARD002716,CUST04225,Credit Card,2021-02-13,150000.00,Active
CARD004911,CUST00636,Debit Card,2021-02-13,100000.00,Active
CARD002490,CUST00024,Credit Card,2021-02-14,150000.00,Active
CARD004408,CUST04958,Corporate Card,2021-02-14,200000.00,Expired
CARD005112,CUST04990,Debit Card,2021-02-15,200000.00,Inactive
CARD003359,CUST00006,Debit Card,2021-02-17,25000.00,Expired
CARD002156,CUST00898,Credit Card,2021-02-18,1000000.00,Blocked
CARD003550,CUST03192,Debit Card,2021-02-19,25000.00,Blocked
CARD004048,CUST00846,Credit Card,2021-02-19,500000.00,Active
CARD001101,CUST02487,Debit Card,2021-02-20,25000.00,Active
CARD004827,CUST01461,Credit Card,2021-02-21,250000.00,Expired
CARD003498,CUST03649,Credit Card,2021-02-22,150000.00,Active
CARD004880,CUST04650,Debit Card,2021-02-23,25000.00,Active
CARD000685,CUST04723,Corporate Card,2021-02-24,1500000.00,Active
CARD000785,CUST04433,Debit Card,2021-02-24,200000.00,Expired
CARD000884,CUST00487,Credit Card,2021-02-24,250000.00,Inactive
CARD001460,CUST01034,Corporate Card,2021-02-25,1500000.00,Expired
CARD001726,CUST00553,Debit Card,2021-02-25,25000.00,Active
CARD002193,CUST04898,Credit Card,2021-02-25,250000.00,Active
CARD003291,CUST04421,Prepaid Card,2021-02-25,10000.00,Active
CARD000479,CUST04963,Credit Card,2021-02-26,50000.00,Active
CARD000783,CUST04780,Credit Card,2021-02-26,1000000.00,Active
CARD004333,CUST00835,Credit Card,2021-02-26,150000.00,Active
CARD004421,CUST00949,Credit Card,2021-02-28,250000.00,Active
CARD000312,CUST01730,Debit Card,2021-03-01,50000.00,Active
CARD002691,CUST04606,Debit Card,2021-03-01,100000.00,Expired
CARD002998,CUST02066,Credit Card,2021-03-01,500000.00,Expired
CARD000075,CUST01409,Debit Card,2021-03-02,100000.00,Active
CARD001218,CUST02523,Credit Card,2021-03-02,100000.00,Active
CARD001969,CUST00213,Credit Card,2021-03-03,50000.00,Active
CARD003079,CUST00218,Credit Card,2021-03-03,50000.00,Inactive
CARD003161,CUST00455,Debit Card,2021-03-03,25000.00,Active
CARD005054,CUST04095,Credit Card,2021-03-03,250000.00,Active
CARD001157,CUST00062,Credit Card,2021-03-04,100000.00,Active
CARD003009,CUST01863,Prepaid Card,2021-03-04,50000.00,Active
CARD003001,CUST02667,Debit Card,2021-03-05,50000.00,Active
CARD002357,CUST01557,Debit Card,2021-03-06,100000.00,Active
CARD000801,CUST02099,Credit Card,2021-03-08,500000.00,Active
CARD000993,CUST04362,Debit Card,2021-03-08,200000.00,Inactive
CARD004544,CUST00678,Credit Card,2021-03-08,150000.00,Active
CARD001163,CUST04932,Credit Card,2021-03-09,1000000.00,Active
CARD003340,CUST04522,Debit Card,2021-03-11,50000.00,Expired
CARD000826,CUST04856,Debit Card,2021-03-12,25000.00,Active
CARD000881,CUST00064,Credit Card,2021-03-12,500000.00,Active
CARD002337,CUST03912,Debit Card,2021-03-12,100000.00,Active
CARD001491,CUST04069,Debit Card,2021-03-14,25000.00,Active
CARD002278,CUST04439,Debit Card,2021-03-14,200000.00,Active
CARD003937,CUST03899,Credit Card,2021-03-14,50000.00,Active
CARD005162,CUST04220,Credit Card,2021-03-14,500000.00,Active
CARD000545,CUST01952,Debit Card,2021-03-15,100000.00,Active
CARD002747,CUST00711,Credit Card,2021-03-15,500000.00,Active
CARD004697,CUST01934,Debit Card,2021-03-15,25000.00,Active
CARD004077,CUST01784,Credit Card,2021-03-16,250000.00,Active
CARD004469,CUST02601,Debit Card,2021-03-16,200000.00,Active
CARD000181,CUST03440,Credit Card,2021-03-17,500000.00,Active
CARD001596,CUST01549,Credit Card,2021-03-17,1000000.00,Active
CARD003508,CUST03034,Prepaid Card,2021-03-17,50000.00,Blocked
CARD004319,CUST03450,Credit Card,2021-03-17,250000.00,Active
CARD000162,CUST02690,Prepaid Card,2021-03-18,50000.00,Active
CARD003866,CUST04164,Credit Card,2021-03-18,150000.00,Expired
CARD004806,CUST04421,Debit Card,2021-03-19,100000.00,Active
CARD000136,CUST04308,Debit Card,2021-03-20,25000.00,Inactive
CARD002089,CUST01267,Debit Card,2021-03-20,25000.00,Active
CARD003301,CUST04514,Credit Card,2021-03-20,250000.00,Active
CARD003350,CUST00123,Credit Card,2021-03-20,250000.00,Active
CARD000205,CUST03410,Debit Card,2021-03-21,200000.00,Active
CARD002319,CUST00425,Credit Card,2021-03-21,100000.00,Inactive
CARD002550,CUST00129,Prepaid Card,2021-03-22,10000.00,Inactive
CARD002551,CUST02236,Debit Card,2021-03-22,100000.00,Active
CARD004110,CUST01688,Debit Card,2021-03-22,25000.00,Active
CARD001701,CUST00372,Debit Card,2021-03-23,200000.00,Active
CARD001523,CUST04632,Credit Card,2021-03-24,100000.00,Active
CARD004297,CUST01070,Debit Card,2021-03-24,100000.00,Active
CARD004814,CUST03609,Debit Card,2021-03-24,25000.00,Active
CARD000733,CUST00361,Credit Card,2021-03-25,100000.00,Active
CARD004196,CUST03094,Prepaid Card,2021-03-25,10000.00,Active
CARD005005,CUST00127,Credit Card,2021-03-25,250000.00,Active
CARD000830,CUST01696,Debit Card,2021-03-26,200000.00,Active
CARD000632,CUST03506,Credit Card,2021-03-27,150000.00,Active
CARD001315,CUST00283,Debit Card,2021-03-27,50000.00,Active
CARD003362,CUST00721,Credit Card,2021-03-28,1000000.00,Blocked
CARD003231,CUST02387,Credit Card,2021-03-30,150000.00,Active
CARD000727,CUST04953,Credit Card,2021-03-31,100000.00,Active
CARD001017,CUST03570,Debit Card,2021-03-31,50000.00,Active
CARD004189,CUST00490,Credit Card,2021-04-01,500000.00,Active
CARD002605,CUST02497,Debit Card,2021-04-03,25000.00,Active
CARD003035,CUST04672,Debit Card,2021-04-03,25000.00,Active
CARD004055,CUST04748,Corporate Card,2021-04-03,500000.00,Active
CARD000001,CUST00623,Credit Card,2021-04-04,100000.00,Active
CARD000895,CUST03000,Debit Card,2021-04-04,100000.00,Active
CARD003113,CUST01479,Prepaid Card,2021-04-04,10000.00,Active
CARD004738,CUST03950,Credit Card,2021-04-04,500000.00,Expired
CARD001760,CUST00054,Credit Card,2021-04-05,1000000.00,Active
CARD002130,CUST01625,Credit Card,2021-04-06,100000.00,Active
CARD001384,CUST03315,Debit Card,2021-04-07,25000.00,Active
CARD003931,CUST03684,Credit Card,2021-04-07,1000000.00,Active
CARD000935,CUST00084,Credit Card,2021-04-08,250000.00,Active
CARD001433,CUST01834,Debit Card,2021-04-08,100000.00,Active
CARD002004,CUST04614,Debit Card,2021-04-08,25000.00,Active
CARD003981,CUST02778,Debit Card,2021-04-08,25000.00,Active
CARD000217,CUST02925,Credit Card,2021-04-09,1000000.00,Active
CARD003646,CUST00749,Credit Card,2021-04-09,250000.00,Active
CARD004145,CUST03769,Credit Card,2021-04-09,100000.00,Inactive
CARD000084,CUST02533,Debit Card,2021-04-10,200000.00,Active
CARD004445,CUST04492,Credit Card,2021-04-10,100000.00,Active
CARD005180,CUST01525,Credit Card,2021-04-10,50000.00,Active
CARD001555,CUST01134,Credit Card,2021-04-11,1000000.00,Active
CARD000390,CUST04088,Debit Card,2021-04-12,200000.00,Active
CARD000943,CUST00148,Credit Card,2021-04-12,150000.00,Active
CARD000500,CUST01465,Credit Card,2021-04-13,50000.00,Active
CARD001405,CUST04736,Credit Card,2021-04-14,100000.00,Active
CARD003580,CUST02967,Credit Card,2021-04-14,500000.00,Active
CARD002145,CUST00253,Credit Card,2021-04-15,1000000.00,Active
CARD002692,CUST01963,Debit Card,2021-04-15,100000.00,Active
CARD003342,CUST03676,Credit Card,2021-04-15,150000.00,Expired
CARD000579,CUST00130,Credit Card,2021-04-16,50000.00,Active
CARD001899,CUST01698,Credit Card,2021-04-17,150000.00,Expired
CARD000374,CUST02887,Debit Card,2021-04-18,25000.00,Active
CARD001323,CUST02647,Corporate Card,2021-04-19,200000.00,Active
CARD000456,CUST00810,Prepaid Card,2021-04-20,25000.00,Active
CARD000971,CUST00652,Credit Card,2021-04-20,1000000.00,Active
CARD003174,CUST01688,Credit Card,2021-04-20,500000.00,Active
CARD002359,CUST01773,Credit Card,2021-04-21,250000.00,Active
CARD004517,CUST01105,Debit Card,2021-04-21,25000.00,Active
