Account_ID,Customer_ID,Branch_ID,Account_Type,Open_Date,Balance,Account_Status
ACC001206,CUST01206,BR005,Current,2016-04-04,717920.88,Active
ACC001207,CUST01207,BR003,Salary,2023-09-28,281594.60,Active
ACC001208,CUST01208,BR035,Savings,2017-08-08,622053.23,Active
ACC001209,CUST01209,BR001,Savings,2022-03-18,5309.25,Active
ACC001210,CUST01210,BR018,Savings,2021-01-30,117678.38,Active
ACC001211,CUST01211,BR032,Fixed Deposit,2024-05-21,1169510.42,Active
ACC001212,CUST01212,BR039,Savings,2023-09-04,988115.78,Active
ACC001213,CUST01213,BR012,Current,2023-01-02,583599.40,Active
ACC001214,CUST01214,BR002,Savings,2022-11-14,20833.76,Active
ACC001215,CUST01215,BR038,Savings,2019-08-04,12064.60,Dormant
ACC001216,CUST01216,BR048,Savings,2022-09-04,86065.74,Dormant
ACC001217,CUST01217,BR013,Savings,2022-08-12,4343.90,Active
ACC001218,CUST01218,BR009,Savings,2024-06-06,122164.44,Active
ACC001219,CUST01219,BR049,Savings,2024-03-15,17297.34,Active
ACC001220,CUST01220,BR043,Savings,2023-04-17,19823.03,Active
ACC001221,CUST01221,BR012,Savings,2020-07-02,25581.65,Active
ACC001222,CUST01222,BR010,Current,2021-07-02,74389.46,Active
ACC001223,CUST01223,BR028,Savings,2019-03-22,41825.96,Active
ACC001224,CUST01224,BR016,Savings,2020-07-07,14358.77,Inactive
ACC001225,CUST01225,BR024,Fixed Deposit,2022-09-15,1181582.21,Active
ACC001226,CUST01226,BR049,Fixed Deposit,2024-06-13,173534.39,Inactive
ACC001227,CUST01227,BR049,Savings,2024-01-12,70083.30,Inactive
ACC001228,CUST01228,BR025,Fixed Deposit,2022-10-20,1191337.84,Inactive
ACC001229,CUST01229,BR009,Savings,2018-10-17,72279.85,Active
ACC001230,CUST01230,BR032,Current,2024-03-05,61164.58,Active
ACC001231,CUST01231,BR042,Fixed Deposit,2018-10-06,1233840.72,Inactive
ACC001232,CUST01232,BR013,Savings,2020-01-29,4751.74,Active
ACC001233,CUST01233,BR046,Savings,2023-12-09,62689.83,Dormant
ACC001234,CUST01234,BR016,Savings,2021-12-06,992331.19,Active
ACC001235,CUST01235,BR042,Savings,2020-09-08,37617.00,Active
ACC001236,CUST01236,BR038,Current,2018-10-21,628102.13,Active
ACC001237,CUST01237,BR026,Savings,2018-03-23,65328.20,Active
ACC001238,CUST01238,BR017,Fixed Deposit,2022-08-18,1992641.61,Active
ACC001239,CUST01239,BR049,Current,2016-11-13,4375160.35,Inactive
ACC001240,CUST01240,BR018,Savings,2023-08-31,809629.24,Active
ACC001241,CUST01241,BR001,Savings,2024-03-24,45796.83,Active
ACC001242,CUST01242,BR011,Current,2023-04-22,1291920.31,Active
ACC001243,CUST01243,BR029,Savings,2023-04-06,46715.53,Inactive
ACC001244,CUST01244,BR027,Savings,2023-12-05,24542.37,Active
ACC001245,CUST01245,BR006,Savings,2019-01-04,49434.26,Active
ACC001246,CUST01246,BR044,Savings,2018-02-12,145793.81,Active
ACC001247,CUST01247,BR007,Salary,2015-12-30,153721.24,Inactive
ACC001248,CUST01248,BR031,Salary,2021-08-08,99083.10,Active
ACC001249,CUST01249,BR024,Savings,2021-11-26,108523.89,Active
ACC001250,CUST01250,BR030,Savings,2023-06-30,5301242.15,Active
ACC001251,CUST01251,BR034,Savings,2024-01-23,126912.73,Inactive
ACC001252,CUST01252,BR043,Current,2022-02-28,42553.35,Active
ACC001253,CUST01253,BR041,Savings,2024-01-10,11890.76,Inactive
ACC001254,CUST01254,BR026,Salary,2022-02-06,324335.72,Dormant
ACC001255,CUST01255,BR047,Savings,2023-06-13,1162799.75,Active
ACC001256,CUST01256,BR003,Current,2017-08-03,373938.11,Active
ACC001257,CUST01257,BR029,Savings,2021-01-25,7991.42,Active
ACC001258,CUST01258,BR006,Savings,2024-05-01,72329.58,Active
ACC001259,CUST01259,BR047,Savings,2022-10-08,69473.03,Active
ACC001260,CUST01260,BR006,Savings,2018-02-20,66261.14,Active
ACC001261,CUST01261,BR022,Savings,2023-08-17,598875.21,Active
ACC001262,CUST01262,BR028,Savings,2021-12-06,533002.52,Dormant
ACC001263,CUST01263,BR048,Salary,2024-01-01,146206.22,Active
ACC001264,CUST01264,BR025,Savings,2022-11-17,107190.07,Active
ACC001265,CUST01265,BR021,Savings,2023-10-04,75655.76,Active
ACC001266,CUST01266,BR038,Fixed Deposit,2020-01-02,773283.05,Active
ACC001267,CUST01267,BR015,Fixed Deposit,2020-06-28,1214089.30,Active
ACC001268,CUST01268,BR003,Savings,2021-09-22,140655.73,Active
ACC001269,CUST01269,BR031,Savings,2024-03-27,4954.73,Dormant
ACC001270,CUST01270,BR046,Current,2023-05-12,601412.37,Active
ACC001271,CUST01271,BR047,Current,2024-02-14,292570.33,Active
ACC001272,CUST01272,BR022,Savings,2024-01-05,3638.24,Inactive
ACC001273,CUST01273,BR019,Savings,2023-12-14,138722.49,Active
ACC001274,CUST01274,BR049,Savings,2024-04-30,118074.47,Active
ACC001275,CUST01275,BR011,Savings,2023-07-05,23180.78,Dormant
ACC001276,CUST01276,BR048,Salary,2024-01-24,309126.17,Dormant
ACC001277,CUST01277,BR028,Savings,2023-02-10,564992.28,Active
ACC001278,CUST01278,BR033,Current,2021-06-13,27889.26,Inactive
ACC001279,CUST01279,BR003,Savings,2020-09-17,8254.76,Active
ACC001280,CUST01280,BR050,Savings,2024-03-02,5301.36,Active
ACC001281,CUST01281,BR018,Savings,2021-02-10,248351.12,Dormant
ACC001282,CUST01282,BR042,Savings,2023-12-09,68429.41,Active
ACC001283,CUST01283,BR045,Current,2021-10-21,774112.67,Active
ACC001284,CUST01284,BR020,Savings,2021-10-27,393484.94,Active
ACC001285,CUST01285,BR002,Salary,2023-05-04,123214.14,Active
ACC001286,CUST01286,BR038,Savings,2024-01-24,14913.43,Active
ACC001287,CUST01287,BR008,Savings,2022-12-07,11328.52,Active
ACC001288,CUST01288,BR003,Savings,2024-02-10,19118.23,Dormant
ACC001289,CUST01289,BR008,Current,2022-03-12,3210211.24,Active
ACC001290,CUST01290,BR003,Fixed Deposit,2023-05-19,266509.71,Active
ACC001291,CUST01291,BR045,Salary,2019-07-05,220815.95,Active
ACC001292,CUST01292,BR043,Savings,2019-09-15,3931090.17,Active
ACC001293,CUST01293,BR036,Savings,2022-04-30,104345.80,Active
ACC001294,CUST01294,BR017,Savings,2017-07-05,1114324.91,Dormant
ACC001295,CUST01295,BR045,Fixed Deposit,2024-06-06,1367707.17,Active
ACC001296,CUST01296,BR013,Savings,2023-04-05,475089.42,Active
ACC001297,CUST01297,BR010,Savings,2024-03-28,48102.09,Inactive
ACC001298,CUST01298,BR008,Savings,2021-03-30,17261.93,Active
ACC001299,CUST01299,BR022,Savings,2024-05-24,34412.89,Active
ACC001300,CUST01300,BR025,Current,2023-05-12,1312227.15,Active
ACC001301,CUST01301,BR007,Current,2022-09-26,565456.40,Active
ACC001302,CUST01302,BR004,Savings,2024-06-08,52522.36,Active
ACC001303,CUST01303,BR036,Salary,2023-10-13,106943.14,Active
ACC001304,CUST01304,BR033,Salary,2024-03-06,108482.10,Inactive
ACC001305,CUST01305,BR047,Savings,2023-05-31,94667.46,Active
ACC001306,CUST01306,BR012,Savings,2024-06-06,884339.58,Active
ACC001307,CUST01307,BR046,Current,2020-12-17,507869.45,Active
ACC001308,CUST01308,BR006,Savings,2023-04-07,3836963.11,Active
ACC001309,CUST01309,BR006,Fixed Deposit,2024-04-30,312601.67,Active
ACC001310,CUST01310,BR047,Current,2023-04-23,82032.93,Active
ACC001311,CUST01311,BR026,Current,2024-03-30,99624.96,Active
ACC001312,CUST01312,BR016,Savings,2022-06-17,821899.26,Active
ACC001313,CUST01313,BR044,Fixed Deposit,2024-03-21,935070.60,Active
ACC001314,CUST01314,BR033,Salary,2022-04-02,117722.55,Active
ACC001315,CUST01315,BR044,Salary,2023-10-03,58737.75,Active
ACC001316,CUST01316,BR017,Savings,2023-11-19,120329.11,Active
ACC001317,CUST01317,BR003,Savings,2021-12-28,44795.10,Active
ACC001318,CUST01318,BR030,Savings,2018-01-15,13249.34,Active
ACC001319,CUST01319,BR001,Savings,2024-05-19,16318.95,Active
ACC001320,CUST01320,BR032,Savings,2024-05-24,9501.88,Active
ACC001321,CUST01321,BR024,Savings,2022-09-09,13464.53,Dormant
ACC001322,CUST01322,BR011,Salary,2023-11-06,342782.73,Active
ACC001323,CUST01323,BR019,Savings,2022-01-22,23509.37,Dormant
ACC001324,CUST01324,BR031,Savings,2022-11-16,10236.35,Active
ACC001325,CUST01325,BR021,Savings,2024-04-24,566127.39,Inactive
ACC001326,CUST01326,BR007,Fixed Deposit,2020-07-10,179909.92,Active
ACC001327,CUST01327,BR004,Savings,2019-11-05,42168.55,Active
ACC001328,CUST01328,BR019,Savings,2023-10-06,11769.28,Active
ACC001329,CUST01329,BR012,Salary,2019-08-25,242581.40,Inactive
ACC001330,CUST01330,BR013,Salary,2023-12-03,333433.89,Inactive
ACC001331,CUST01331,BR038,Savings,2019-08-18,460538.10,Active
ACC001332,CUST01332,BR010,Savings,2024-04-19,16702.01,Active
ACC001333,CUST01333,BR020,Salary,2020-02-09,198571.77,Active
ACC001334,CUST01334,BR028,Savings,2023-10-08,1011114.38,Active
ACC001335,CUST01335,BR016,Salary,2021-04-11,89000.92,Active
ACC001336,CUST01336,BR014,Salary,2022-08-16,181465.75,Active
ACC001337,CUST01337,BR022,Savings,2023-10-28,252422.37,Active
ACC001338,CUST01338,BR024,Savings,2024-06-17,1184077.69,Active
ACC001339,CUST01339,BR042,Savings,2024-02-24,96310.07,Active
ACC001340,CUST01340,BR008,Savings,2023-04-24,68522.20,Active
ACC001341,CUST01341,BR005,Savings,2023-09-09,65211.66,Active
ACC001342,CUST01342,BR003,Savings,2023-12-15,17349.45,Active
ACC001343,CUST01343,BR029,Salary,2022-04-06,87391.70,Inactive
ACC001344,CUST01344,BR011,Salary,2022-10-11,192260.56,Active
ACC001345,CUST01345,BR048,Fixed Deposit,2022-10-30,663292.23,Active
ACC001346,CUST01346,BR049,Savings,2024-03-10,73688.56,Active
ACC001347,CUST01347,BR001,Savings,2023-09-02,70878.05,Active
ACC001348,CUST01348,BR017,Savings,2021-05-18,27059.82,Active
ACC001349,CUST01349,BR003,Salary,2021-03-14,69503.65,Inactive
ACC001350,CUST01350,BR042,Savings,2023-10-01,2828.93,Active
ACC001351,CUST01351,BR039,Savings,2023-11-06,40099.66,Dormant
ACC001352,CUST01352,BR040,Salary,2015-09-01,343895.13,Dormant
ACC001353,CUST01353,BR012,Salary,2024-04-10,348381.09,Active
ACC001354,CUST01354,BR047,Fixed Deposit,2024-03-30,833749.66,Inactive
ACC001355,CUST01355,BR014,Savings,2019-11-25,6858.85,Active
ACC001356,CUST01356,BR029,Savings,2023-03-27,122046.24,Active
ACC001357,CUST01357,BR030,Savings,2017-08-31,97878.28,Active
ACC001358,CUST01358,BR019,Salary,2021-05-07,199357.07,Active
ACC001359,CUST01359,BR010,Savings,2022-07-16,22387.61,Active
ACC001360,CUST01360,BR009,Savings,2017-08-28,294381.36,Active
ACC001361,CUST01361,BR001,Savings,2022-01-24,72967.55,Active
ACC001362,CUST01362,BR041,Current,2017-04-15,95308.65,Dormant
ACC001363,CUST01363,BR046,Savings,2023-04-04,58571.44,Dormant
ACC001364,CUST01364,BR031,Salary,2024-01-22,176814.25,Active
ACC001365,CUST01365,BR003,Savings,2021-12-07,4037.05,Active
ACC001366,CUST01366,BR002,Savings,2021-12-16,16032.41,Active
ACC001367,CUST01367,BR044,Savings,2017-03-04,852622.70,Active
ACC001368,CUST01368,BR023,Savings,2021-10-07,407969.60,Active
ACC001369,CUST01369,BR012,Salary,2023-10-04,28664.19,Active
ACC001370,CUST01370,BR020,Savings,2019-03-10,21102.35,Active
ACC001371,CUST01371,BR017,Current,2024-06-16,356737.13,Active
ACC001372,CUST01372,BR021,Savings,2023-10-21,15480.97,Active
ACC001373,CUST01373,BR028,Current,2019-11-01,534282.58,Active
ACC001374,CUST01374,BR021,Savings,2023-03-28,120607.88,Active
ACC001375,CUST01375,BR042,Salary,2024-02-05,38008.91,Dormant
ACC001376,CUST01376,BR035,Savings,2019-01-11,1186310.19,Dormant
ACC001377,CUST01377,BR048,Savings,2021-05-12,672915.95,Active
ACC001378,CUST01378,BR031,Savings,2021-04-14,235782.51,Dormant
ACC001379,CUST01379,BR030,Current,2024-04-13,71002.18,Dormant
ACC001380,CUST01380,BR004,Savings,2022-12-13,11592.43,Active
ACC001381,CUST01381,BR028,Savings,2023-07-20,818552.56,Inactive
ACC001382,CUST01382,BR002,Savings,2022-05-02,4940.99,Active
ACC001383,CUST01383,BR049,Savings,2019-08-10,4505710.46,Active
ACC001384,CUST01384,BR047,Savings,2022-08-08,1016520.08,Active
ACC001385,CUST01385,BR042,Savings,2024-06-10,97993.71,Dormant
ACC001386,CUST01386,BR030,Salary,2018-07-05,104651.34,Active
ACC001387,CUST01387,BR028,Salary,2019-06-20,347112.42,Active
ACC001388,CUST01388,BR040,Savings,2021-02-07,766140.47,Active
ACC001389,CUST01389,BR030,Savings,2022-12-29,8924.30,Active
ACC001390,CUST01390,BR042,Salary,2019-10-14,60217.61,Active
ACC001391,CUST01391,BR016,Current,2021-12-06,119525.88,Active
ACC001392,CUST01392,BR036,Salary,2021-08-23,215579.92,Active
ACC001393,CUST01393,BR037,Savings,2016-06-16,94763.15,Active
ACC001394,CUST01394,BR026,Salary,2024-05-31,215230.64,Dormant
ACC001395,CUST01395,BR007,Savings,2024-01-19,7032.14,Dormant
ACC001396,CUST01396,BR038,Current,2023-08-09,56419.90,Active
ACC001397,CUST01397,BR044,Fixed Deposit,2024-03-31,52925.02,Active
ACC001398,CUST01398,BR042,Salary,2024-05-26,77644.50,Active
ACC001399,CUST01399,BR042,Savings,2024-02-25,5161.22,Dormant
ACC001400,CUST01400,BR040,Savings,2016-03-20,68192.18,Inactive
ACC001401,CUST01401,BR014,Savings,2019-05-05,734898.30,Dormant
ACC001402,CUST01402,BR050,Savings,2024-03-15,5663.89,Dormant
ACC001403,CUST01403,BR021,Savings,2024-06-18,974856.81,Active
ACC001404,CUST01404,BR005,Fixed Deposit,2023-02-15,1227053.90,Active
ACC001405,CUST01405,BR009,Salary,2020-10-24,197086.71,Active
ACC001406,CUST01406,BR044,Salary,2023-11-28,248511.60,Active
ACC001407,CUST01407,BR027,Savings,2022-12-07,100205.01,Active
ACC001408,CUST01408,BR045,Savings,2023-12-09,56900.87,Active
ACC001409,CUST01409,BR026,Savings,2023-11-25,9100.08,Dormant
ACC001410,CUST01410,BR030,Savings,2020-04-13,8218.94,Active
ACC001411,CUST01411,BR050,Savings,2020-11-18,21042.97,Active
ACC001412,CUST01412,BR045,Current,2023-04-11,53121.47,Active
ACC001413,CUST01413,BR041,Savings,2021-02-18,17072.67,Active
ACC001414,CUST01414,BR028,Salary,2017-09-09,323363.08,Active
ACC001415,CUST01415,BR017,Salary,2017-07-11,319196.33,Active
ACC001416,CUST01416,BR027,Savings,2023-12-17,23675.99,Active
ACC001417,CUST01417,BR049,Savings,2021-09-26,21229.28,Active
ACC001418,CUST01418,BR011,Savings,2022-11-16,12135.02,Active
ACC001419,CUST01419,BR005,Savings,2024-01-31,86625.48,Active
ACC001420,CUST01420,BR001,Fixed Deposit,2022-08-26,144217.16,Active
ACC001421,CUST01421,BR017,Savings,2020-03-02,559345.03,Active
ACC001422,CUST01422,BR038,Savings,2023-07-22,9808.61,Inactive
ACC001423,CUST01423,BR039,Salary,2023-05-19,125340.49,Active
ACC001424,CUST01424,BR024,Savings,2023-10-07,5030220.38,Active
ACC001425,CUST01425,BR030,Current,2022-01-05,2660803.71,Active
ACC001426,CUST01426,BR012,Salary,2018-12-17,41968.48,Active
ACC001427,CUST01427,BR019,Savings,2023-03-02,648308.07,Active
ACC001428,CUST01428,BR006,Savings,2023-06-13,28910.71,Active
ACC001429,CUST01429,BR048,Savings,2021-12-19,28078.69,Active
ACC001430,CUST01430,BR043,Current,2019-03-03,132971.29,Inactive
ACC001431,CUST01431,BR013,Savings,2024-04-15,86789.01,Active
ACC001432,CUST01432,BR048,Savings,2024-03-29,130296.83,Active
ACC001433,CUST01433,BR017,Savings,2024-01-22,418419.42,Active
ACC001434,CUST01434,BR003,Savings,2024-05-08,13082.24,Active
ACC001435,CUST01435,BR022,Fixed Deposit,2021-09-13,1882394.73,Active
ACC001436,CUST01436,BR026,Savings,2022-06-08,2451477.17,Active
ACC001437,CUST01437,BR026,Savings,2021-10-26,390882.07,Inactive
ACC001438,CUST01438,BR008,Savings,2023-01-08,993782.72,Active
ACC001439,CUST01439,BR021,Savings,2020-02-02,1038164.52,Active
ACC001440,CUST01440,BR002,Savings,2016-11-29,4204.96,Active
ACC001441,CUST01441,BR030,Savings,2019-07-16,109573.98,Active
ACC001442,CUST01442,BR035,Current,2024-04-29,129717.68,Active
ACC001443,CUST01443,BR004,Salary,2022-03-31,227487.93,Active
ACC001444,CUST01444,BR030,Savings,2019-10-18,95229.53,Dormant
ACC001445,CUST01445,BR032,Savings,2021-04-01,18873.97,Active
ACC001446,CUST01446,BR032,Savings,2024-03-11,2427922.14,Active
ACC001447,CUST01447,BR012,Savings,2022-01-30,602664.12,Active
ACC001448,CUST01448,BR022,Savings,2024-01-05,5320955.60,Active
ACC001449,CUST01449,BR008,Savings,2021-08-12,1098142.39,Active
ACC001450,CUST01450,BR024,Savings,2016-02-15,16851.24,Active
ACC001451,CUST01451,BR009,Savings,2018-06-02,5024618.11,Active
ACC001452,CUST01452,BR019,Salary,2024-02-25,138049.74,Active
ACC001453,CUST01453,BR013,Savings,2024-05-28,31948.50,Active
ACC001454,CUST01454,BR020,Savings,2023-09-19,17732.10,Active
ACC001455,CUST01455,BR021,Current,2021-12-30,44714.31,Active
ACC001456,CUST01456,BR005,Savings,2020-11-27,9546.47,Active
ACC001457,CUST01457,BR039,Savings,2021-06-17,1078882.30,Dormant
ACC001458,CUST01458,BR028,Savings,2022-11-27,58059.84,Dormant
ACC001459,CUST01459,BR050,Salary,2021-03-12,169150.70,Active
ACC001460,CUST01460,BR037,Fixed Deposit,2024-01-05,1599576.52,Dormant
ACC001461,CUST01461,BR034,Savings,2020-01-06,1407045.54,Dormant
ACC001462,CUST01462,BR027,Savings,2019-02-21,2037.25,Inactive
ACC001463,CUST01463,BR032,Savings,2020-02-15,153394.57,Dormant
ACC001464,CUST01464,BR038,Savings,2020-11-03,3434.28,Active
ACC001465,CUST01465,BR019,Savings,2021-09-25,14870.87,Active
ACC001466,CUST01466,BR042,Savings,2016-12-03,136648.96,Active
ACC001467,CUST01467,BR021,Current,2017-02-23,398319.13,Dormant
ACC001468,CUST01468,BR026,Salary,2020-04-26,294385.67,Active
ACC001469,CUST01469,BR007,Savings,2018-07-14,3825.20,Active
ACC001470,CUST01470,BR015,Savings,2024-02-28,550190.87,Active
ACC001471,CUST01471,BR004,Savings,2019-10-24,80758.37,Active
ACC001472,CUST01472,BR045,Salary,2020-09-03,299560.47,Inactive
ACC001473,CUST01473,BR008,Savings,2017-01-23,113263.66,Active
ACC001474,CUST01474,BR008,Fixed Deposit,2022-12-16,1291201.96,Active
ACC001475,CUST01475,BR015,Savings,2023-07-22,1169446.29,Active
ACC001476,CUST01476,BR042,Savings,2023-07-01,16969.51,Active
ACC001477,CUST01477,BR043,Current,2022-11-05,65043.09,Active
ACC001478,CUST01478,BR049,Savings,2020-03-31,2382.55,Active
ACC001479,CUST01479,BR010,Savings,2022-05-02,11552.38,Active
ACC001480,CUST01480,BR033,Savings,2022-08-04,355067.31,Active
ACC001481,CUST01481,BR037,Current,2021-06-17,28911.21,Dormant
ACC001482,CUST01482,BR030,Salary,2022-10-15,65248.97,Inactive
ACC001483,CUST01483,BR036,Savings,2019-02-18,23788.39,Active
ACC001484,CUST01484,BR004,Fixed Deposit,2023-03-30,131048.53,Dormant
ACC001485,CUST01485,BR019,Savings,2023-12-27,494027.62,Active
ACC001486,CUST01486,BR007,Current,2020-10-04,741036.36,Active
ACC001487,CUST01487,BR037,Savings,2023-06-29,49690.08,Active
ACC001488,CUST01488,BR026,Savings,2024-06-02,1134147.77,Inactive
ACC001489,CUST01489,BR011,Savings,2023-01-15,813153.43,Active
ACC001490,CUST01490,BR007,Fixed Deposit,2023-09-17,718385.77,Active
ACC001491,CUST01491,BR011,Current,2018-12-27,169544.41,Active
ACC001492,CUST01492,BR031,Savings,2021-08-26,1163226.22,Active
ACC001493,CUST01493,BR039,Savings,2022-07-03,2667155.91,Active
ACC001494,CUST01494,BR002,Savings,2022-08-09,126132.15,Inactive
ACC001495,CUST01495,BR050,Salary,2024-05-02,172075.08,Active
ACC001496,CUST01496,BR017,Savings,2024-02-21,1171854.05,Active
ACC001497,CUST01497,BR034,Savings,2022-12-26,20617.94,Active
ACC001498,CUST01498,BR002,Current,2022-11-15,146351.94,Active
ACC001499,CUST01499,BR016,Savings,2024-02-28,104588.54,Active
ACC001500,CUST01500,BR041,Savings,2022-03-27,4602.56,Active
ACC001501,CUST01501,BR044,Savings,2024-06-02,135060.81,Active
ACC001502,CUST01502,BR038,Savings,2024-02-12,10524.79,Active
ACC001503,CUST01503,BR008,Current,2023-06-06,159834.83,Active
ACC001504,CUST01504,BR040,Salary,2022-08-11,120884.85,Active
ACC001505,CUST01505,BR003,Savings,2023-12-19,94201.11,Active
ACC001506,CUST01506,BR023,Fixed Deposit,2019-12-22,1629212.18,Inactive
ACC001507,CUST01507,BR050,Current,2023-10-04,207016.71,Dormant
ACC001508,CUST01508,BR038,Savings,2024-02-23,13567.59,Active
ACC001509,CUST01509,BR025,Salary,2018-03-08,153996.54,Active
ACC001510,CUST01510,BR037,Savings,2021-02-02,72049.54,Active
ACC001511,CUST01511,BR009,Savings,2020-08-09,50222.27,Inactive
ACC001512,CUST01512,BR035,Savings,2023-11-15,912572.83,Active
ACC001513,CUST01513,BR033,Savings,2020-08-08,57445.60,Active
ACC001514,CUST01514,BR030,Savings,2020-12-29,23818.82,Dormant
ACC001515,CUST01515,BR020,Fixed Deposit,2023-11-10,1888083.88,Active
ACC001516,CUST01516,BR004,Savings,2019-08-21,9816.94,Active
ACC001517,CUST01517,BR004,Savings,2022-08-08,569427.53,Dormant
ACC001518,CUST01518,BR031,Savings,2019-04-16,20404.82,Active
ACC001519,CUST01519,BR045,Savings,2024-05-14,10746.36,Active
ACC001520,CUST01520,BR041,Savings,2022-12-29,140798.57,Active
ACC001521,CUST01521,BR013,Current,2020-08-26,142790.94,Active
ACC001522,CUST01522,BR014,Savings,2021-10-29,12451.90,Active
ACC001523,CUST01523,BR031,Savings,2023-02-28,1790462.50,Active
ACC001524,CUST01524,BR040,Savings,2023-02-12,54702.00,Active
ACC001525,CUST01525,BR011,Salary,2022-02-13,47894.40,Active
ACC001526,CUST01526,BR007,Savings,2024-02-10,9107.59,Active
ACC001527,CUST01527,BR027,Savings,2022-12-26,51968.93,Active
ACC001528,CUST01528,BR038,Fixed Deposit,2023-04-11,1577744.93,Active
ACC001529,CUST01529,BR009,Savings,2024-06-18,46763.09,Inactive
ACC001530,CUST01530,BR014,Salary,2022-01-01,237293.92,Active
ACC001531,CUST01531,BR023,Salary,2023-08-19,33443.84,Active
ACC001532,CUST01532,BR026,Savings,2023-11-30,141667.03,Dormant
ACC001533,CUST01533,BR037,Savings,2023-11-29,84014.54,Dormant
ACC001534,CUST01534,BR038,Salary,2022-01-21,244085.03,Dormant
ACC001535,CUST01535,BR015,Salary,2022-08-01,17464.73,Inactive
ACC001536,CUST01536,BR007,Savings,2023-12-30,4388.36,Inactive
ACC001537,CUST01537,BR040,Savings,2024-03-14,21807.96,Active
ACC001538,CUST01538,BR002,Salary,2017-02-22,35067.06,Inactive
ACC001539,CUST01539,BR036,Salary,2024-06-21,191965.41,Active
ACC001540,CUST01540,BR028,Fixed Deposit,2023-12-23,804338.97,Active
